defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/PLANP_0000536	decreased pigmentation in the epidermis	http://purl.obolibrary.org/obo/PLANA_0000034	epidermis
http://purl.obolibrary.org/obo/PLANP_0000519	decreased pigmentation in the eye	http://purl.obolibrary.org/obo/PLANA_0000036	eye
http://purl.obolibrary.org/obo/PLANP_0000808	decreased pigmentation in the head	http://purl.obolibrary.org/obo/PLANA_0000418	head
