defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/XPO_0115582	abnormal(ly) shape of forelimb digit (T)	http://purl.obolibrary.org/obo/XAO_0003036	forelimb digit
http://purl.obolibrary.org/obo/XPO_0115677	abnormal(ly) shape of regenerating forelimb (T)	http://purl.obolibrary.org/obo/XAO_0004106	regenerating forelimb
