defined_class	defined_class_label	biological_process	biological_process_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0133396	abnormal cell migration in neural crest	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/XAO_0000048	neural crest
http://purl.obolibrary.org/obo/XPO_0131689	abnormal cell migration of multiciliated epidermal cell	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/XAO_0005179	multiciliated epidermal cell
http://purl.obolibrary.org/obo/XPO_0133395	abnormal determination of left/right symmetry in alimentary system	http://purl.obolibrary.org/obo/GO_0007368	determination of left/right symmetry	http://purl.obolibrary.org/obo/XAO_0000125	alimentary system
http://purl.obolibrary.org/obo/XPO_0133393	abnormal determination of left/right symmetry in intestine	http://purl.obolibrary.org/obo/GO_0007368	determination of left/right symmetry	http://purl.obolibrary.org/obo/XAO_0000129	intestine
http://purl.obolibrary.org/obo/XPO_0133394	abnormal determination of left/right symmetry in lateral plate mesoderm	http://purl.obolibrary.org/obo/GO_0007368	determination of left/right symmetry	http://purl.obolibrary.org/obo/XAO_0000311	lateral plate mesoderm
http://purl.obolibrary.org/obo/XPO_0133353	abnormal sarcomere organization in skeletal muscle	http://purl.obolibrary.org/obo/GO_0045214	sarcomere organization	http://purl.obolibrary.org/obo/XAO_0000174	skeletal muscle
