defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/WBPhenotype_0000440	excretory canals long	http://purl.obolibrary.org/obo/WBbt_0005775	excretory canal
http://purl.obolibrary.org/obo/WBPhenotype_0000022	long	http://purl.obolibrary.org/obo/WBbt_0007833	organism
