defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/WBPhenotype_0002490	ectopic axon outgrowth	http://purl.obolibrary.org/obo/GO_0030424	axon
http://purl.obolibrary.org/obo/WBPhenotype_0002492	ectopic body wall muscle	http://purl.obolibrary.org/obo/WBbt_0006804	body wall muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0002493	ectopic cell	http://purl.obolibrary.org/obo/WBbt_0004017	Cell
http://purl.obolibrary.org/obo/WBPhenotype_0002500	ectopic cleavage furrow	http://purl.obolibrary.org/obo/GO_0032154	cleavage furrow
http://purl.obolibrary.org/obo/WBPhenotype_0002495	ectopic hypodermis	http://purl.obolibrary.org/obo/WBbt_0005733	hypodermis
http://purl.obolibrary.org/obo/WBPhenotype_0002491	ectopic neurite outgrowth	http://purl.obolibrary.org/obo/GO_0043005	neuron projection
http://purl.obolibrary.org/obo/WBPhenotype_0002496	ectopic neuron	http://purl.obolibrary.org/obo/WBbt_0003679	neuron
http://purl.obolibrary.org/obo/WBPhenotype_0002498	ectopic organ	http://purl.obolibrary.org/obo/WBbt_0003760	organ
http://purl.obolibrary.org/obo/WBPhenotype_0002497	ectopic pharyngeal muscle	http://purl.obolibrary.org/obo/WBbt_0005451	pharyngeal muscle cell
http://purl.obolibrary.org/obo/WBPhenotype_0002499	ectopic vulva	http://purl.obolibrary.org/obo/WBbt_0006748	vulva
http://purl.obolibrary.org/obo/WBPhenotype_0000495	ray ectopic	http://purl.obolibrary.org/obo/WBbt_0006941	ray
