defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/WBPhenotype_0001228	alae absent	http://purl.obolibrary.org/obo/WBbt_0007832	cuticular ala
http://purl.obolibrary.org/obo/WBPhenotype_0000310	cilia absent	http://purl.obolibrary.org/obo/GO_0005929	cilium
http://purl.obolibrary.org/obo/WBPhenotype_0002463	hookless	http://purl.obolibrary.org/obo/WBbt_0008425	hook
http://purl.obolibrary.org/obo/WBPhenotype_0001929	linker cell absent	http://purl.obolibrary.org/obo/WBbt_0005062	linker cell
http://purl.obolibrary.org/obo/WBPhenotype_0001637	no Intestine	http://purl.obolibrary.org/obo/WBbt_0005772	intestine
http://purl.obolibrary.org/obo/WBPhenotype_0002136	no anchor cell	http://purl.obolibrary.org/obo/WBbt_0004522	anchor cell
http://purl.obolibrary.org/obo/WBPhenotype_0000080	no anterior pharynx	http://purl.obolibrary.org/obo/WBbt_0003733	corpus
http://purl.obolibrary.org/obo/WBPhenotype_0001492	no back end	http://purl.obolibrary.org/obo/WBbt_0005741	tail
http://purl.obolibrary.org/obo/WBPhenotype_0000427	no cuticle	http://purl.obolibrary.org/obo/WBbt_0005755	cuticle
http://purl.obolibrary.org/obo/WBPhenotype_0000395	no differentiated gametes	http://purl.obolibrary.org/obo/CL_0000300	gamete
http://purl.obolibrary.org/obo/WBPhenotype_0000215	no germ line	http://purl.obolibrary.org/obo/WBbt_0005784	germ line
http://purl.obolibrary.org/obo/WBPhenotype_0000291	no oocytes	http://purl.obolibrary.org/obo/WBbt_0006797	oocyte
http://purl.obolibrary.org/obo/WBPhenotype_0001646	no pharynx	http://purl.obolibrary.org/obo/WBbt_0003681	pharynx
http://purl.obolibrary.org/obo/WBPhenotype_0000372	no polar body formation	http://purl.obolibrary.org/obo/WBbt_0008429	polar body
http://purl.obolibrary.org/obo/WBPhenotype_0001098	no rectum	http://purl.obolibrary.org/obo/WBbt_0005773	rectum
http://purl.obolibrary.org/obo/WBPhenotype_0000401	no uterus	http://purl.obolibrary.org/obo/WBbt_0006760	uterus
http://purl.obolibrary.org/obo/WBPhenotype_0001225	phasmid socket absent	http://purl.obolibrary.org/obo/WBbt_0008410	phasmid socket cell
http://purl.obolibrary.org/obo/WBPhenotype_0001509	rays missing	http://purl.obolibrary.org/obo/WBbt_0006941	ray
http://purl.obolibrary.org/obo/WBPhenotype_0000290	sperm absent	http://purl.obolibrary.org/obo/WBbt_0006798	sperm
http://purl.obolibrary.org/obo/WBPhenotype_0001368	spermatheca absent	http://purl.obolibrary.org/obo/WBbt_0005319	spermatheca
http://purl.obolibrary.org/obo/WBPhenotype_0000698	vulvaless	http://purl.obolibrary.org/obo/WBbt_0006748	vulva
