defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0013447	Harderian gland hypertrophy	http://purl.obolibrary.org/obo/UBERON_0004187	Harderian gland
http://purl.obolibrary.org/obo/MP_0013387	Meibomian gland hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001818	tarsal gland
http://purl.obolibrary.org/obo/MP_0013355	adenohypophysis hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis
http://purl.obolibrary.org/obo/MP_0002844	aortic hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/MP_0031569	aortic valve hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve
http://purl.obolibrary.org/obo/MP_0001625	cardiac hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0014186	epididymis hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MP_0000053	excessive ear growth	http://purl.obolibrary.org/obo/UBERON_0001690	ear
http://purl.obolibrary.org/obo/MP_0003285	gastric hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
http://purl.obolibrary.org/obo/MP_0002625	heart left ventricle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0036285	wall of left ventricle
http://purl.obolibrary.org/obo/MP_0000276	heart right ventricle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0036286	wall of right ventricle
http://purl.obolibrary.org/obo/MP_0009484	ileum hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002116	ileum
http://purl.obolibrary.org/obo/MP_0013454	lacrimal gland hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland
http://purl.obolibrary.org/obo/MP_0031564	mitral valve hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve
http://purl.obolibrary.org/obo/MP_0010633	myocardium hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/MP_0010569	papillary muscle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002494	papillary muscle of heart
http://purl.obolibrary.org/obo/MP_0013336	pituitary gland hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MP_0031563	pulmonary valve hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002146	pulmonary valve
http://purl.obolibrary.org/obo/MP_0011294	renal glomerulus hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000074	renal glomerulus
http://purl.obolibrary.org/obo/MP_0011408	renal tubule hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001231	nephron tubule
http://purl.obolibrary.org/obo/MP_0010944	respiratory epithelium hypertrophy	http://purl.obolibrary.org/obo/UBERON_0004802	respiratory tract epithelium
http://purl.obolibrary.org/obo/MP_0009793	sebaceous gland hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland
http://purl.obolibrary.org/obo/MP_0009461	skeletal muscle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue
http://purl.obolibrary.org/obo/MP_0010786	stomach fundus hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001160	fundus of stomach
http://purl.obolibrary.org/obo/MP_0031559	tricuspid valve hypertrophy	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve
http://purl.obolibrary.org/obo/MP_0009083	uterus hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/MP_0002975	vascular smooth muscle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0004237	blood vessel smooth muscle
