defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0003130	anal atresia	http://purl.obolibrary.org/obo/UBERON_0000159	anal canal
http://purl.obolibrary.org/obo/MP_0006115	aortic valve atresia	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve
http://purl.obolibrary.org/obo/MP_0031315	biliary atresia	http://purl.obolibrary.org/obo/UBERON_0002394	bile duct
http://purl.obolibrary.org/obo/MP_0000265	blood vessel atresia	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel
http://purl.obolibrary.org/obo/MP_0009510	cecal atresia	http://purl.obolibrary.org/obo/UBERON_0001153	caecum
http://purl.obolibrary.org/obo/MP_0008970	choanal atresia	http://purl.obolibrary.org/obo/UBERON_0010425	internal naris
http://purl.obolibrary.org/obo/MP_0031343	colon atresia	http://purl.obolibrary.org/obo/UBERON_0001155	colon
http://purl.obolibrary.org/obo/MP_0003272	duodenal atresia	http://purl.obolibrary.org/obo/UBERON_0002114	duodenum
http://purl.obolibrary.org/obo/MP_0003276	esophageal atresia	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/MP_0013788	external nares atresia	http://purl.obolibrary.org/obo/UBERON_0005928	external naris
http://purl.obolibrary.org/obo/MP_0011879	ileum atresia	http://purl.obolibrary.org/obo/UBERON_0002116	ileum
http://purl.obolibrary.org/obo/MP_0011878	jejunum atresia	http://purl.obolibrary.org/obo/UBERON_0002115	jejunum
http://purl.obolibrary.org/obo/MP_0006119	mitral valve atresia	http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve
http://purl.obolibrary.org/obo/MP_0009576	oral atresia	http://purl.obolibrary.org/obo/UBERON_0000166	oral opening
http://purl.obolibrary.org/obo/MP_0006130	pulmonary valve atresia	http://purl.obolibrary.org/obo/UBERON_0002146	pulmonary valve
http://purl.obolibrary.org/obo/MP_0006123	tricuspid valve atresia	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve
http://purl.obolibrary.org/obo/MP_0011489	ureteropelvic junction atresia	http://purl.obolibrary.org/obo/UBERON_0009972	ureteropelvic junction
http://purl.obolibrary.org/obo/MP_0003591	urethra atresia	http://purl.obolibrary.org/obo/UBERON_0000057	urethra
http://purl.obolibrary.org/obo/MP_0003618	uterine cervical atresia	http://purl.obolibrary.org/obo/UBERON_0000002	uterine cervix
http://purl.obolibrary.org/obo/MP_0003568	uterus atresia	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/MP_0001144	vagina atresia	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
