defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/MP_0011631	decreased mitochondrial size	http://purl.obolibrary.org/obo/GO_0005739	mitochondrion
http://purl.obolibrary.org/obo/MP_0014464	decreased sperm mitochondrial sheath size	http://purl.obolibrary.org/obo/GO_0097226	sperm mitochondrial sheath
http://purl.obolibrary.org/obo/MP_0010889	small alveolar lamellar bodies	http://purl.obolibrary.org/obo/GO_0097208	alveolar lamellar body
http://purl.obolibrary.org/obo/MP_0030918	small melanosome	http://purl.obolibrary.org/obo/GO_0042470	melanosome
http://purl.obolibrary.org/obo/MP_0009235	small sperm head	http://purl.obolibrary.org/obo/GO_0061827	sperm head
