defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0003141	cardiac fibrosis	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0013399	endometrium fibrosis	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium
http://purl.obolibrary.org/obo/MP_0014188	epididymis fibrosis	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MP_0014158	esophagus fibrosis	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/MP_0011748	intestinal fibrosis	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0003333	liver fibrosis	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0011747	myelofibrosis	http://purl.obolibrary.org/obo/UBERON_0002371	bone marrow
http://purl.obolibrary.org/obo/MP_0013607	ovary fibrosis	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MP_0003334	pancreas fibrosis	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MP_0011749	perivascular fibrosis	http://purl.obolibrary.org/obo/UBERON_0014930	perivascular space
http://purl.obolibrary.org/obo/MP_0006050	pulmonary fibrosis	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/MP_0003426	pulmonary interstitial fibrosis	http://purl.obolibrary.org/obo/UBERON_0000114	lung connective tissue
http://purl.obolibrary.org/obo/MP_0003985	renal fibrosis	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0011377	renal glomerulus fibrosis	http://purl.obolibrary.org/obo/UBERON_0000074	renal glomerulus
http://purl.obolibrary.org/obo/MP_0003215	renal interstitial fibrosis	http://purl.obolibrary.org/obo/UBERON_0005215	kidney interstitium
http://purl.obolibrary.org/obo/MP_0006186	retina fibrosis	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/MP_0009420	skeletal muscle endomysial fibrosis	http://purl.obolibrary.org/obo/UBERON_0011898	skeletal muscle endomysium
http://purl.obolibrary.org/obo/MP_0009419	skeletal muscle fibrosis	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue
http://purl.obolibrary.org/obo/MP_0009932	skin fibrosis	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/MP_0011746	spleen fibrosis	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/MP_0014159	stomach fibrosis	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
http://purl.obolibrary.org/obo/MP_0014189	testis fibrosis	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/MP_0014129	thymus fibrosis	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/MP_0013499	trachea fibrosis	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/MP_0011769	urinary bladder fibrosis	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/MP_0013398	uterus fibrosis	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
