defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0003257	abnormal abdominal wall morphology	http://purl.obolibrary.org/obo/UBERON_0003697	abdominal wall
http://purl.obolibrary.org/obo/MP_0000405	abnormal auchene hair morphology	http://purl.obolibrary.org/obo/UBERON_0010510	strand of auchene hair
http://purl.obolibrary.org/obo/MP_0000400	abnormal awl hair morphology	http://purl.obolibrary.org/obo/UBERON_0010511	strand of awl hair
http://purl.obolibrary.org/obo/MP_0004308	abnormal basilar membrane morphology	http://purl.obolibrary.org/obo/UBERON_0002226	basilar membrane of cochlea
http://purl.obolibrary.org/obo/MP_0002429	abnormal blood cell morphology/development	http://purl.obolibrary.org/obo/CL_0000081	blood cell
http://purl.obolibrary.org/obo/MP_0006083	abnormal blood vessel elastic tissue morphology	http://purl.obolibrary.org/obo/UBERON_0003614	blood vessel elastic tissue
http://purl.obolibrary.org/obo/MP_0002398	abnormal bone marrow cell morphology/development	http://purl.obolibrary.org/obo/CL_0002092	bone marrow cell
http://purl.obolibrary.org/obo/MP_0004289	abnormal bony labyrinth	http://purl.obolibrary.org/obo/UBERON_0001839	bony labyrinth
http://purl.obolibrary.org/obo/MP_0000875	abnormal cerebellar Purkinje cell layer	http://purl.obolibrary.org/obo/UBERON_0002979	Purkinje cell layer of cerebellar cortex
http://purl.obolibrary.org/obo/MP_0004098	abnormal cerebellar granule cell morphology	http://purl.obolibrary.org/obo/CL_0000120	granule cell
http://purl.obolibrary.org/obo/MP_0000886	abnormal cerebellar granule layer morphology	http://purl.obolibrary.org/obo/UBERON_0002956	granular layer of cerebellar cortex
http://purl.obolibrary.org/obo/MP_0000889	abnormal cerebellar molecular layer	http://purl.obolibrary.org/obo/UBERON_0002974	molecular layer of cerebellar cortex
http://purl.obolibrary.org/obo/MP_0013230	abnormal cervical sinus morphology	http://purl.obolibrary.org/obo/UBERON_0006216	cervical sinus of His
http://purl.obolibrary.org/obo/MP_0006258	abnormal circumvallate papillae morphology	http://purl.obolibrary.org/obo/UBERON_0000396	vallate papilla
http://purl.obolibrary.org/obo/MP_0000367	abnormal coat/ hair morphology	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/MP_0030443	abnormal cranial synchondrosis	http://purl.obolibrary.org/obo/UBERON_0001725	cranial synchondrosis
http://purl.obolibrary.org/obo/MP_0009545	abnormal dermis papillary layer morphology	http://purl.obolibrary.org/obo/UBERON_0001992	papillary layer of dermis
http://purl.obolibrary.org/obo/MP_0000407	abnormal duvet hair morphology	http://purl.obolibrary.org/obo/UBERON_0010514	strand of duvet hair
http://purl.obolibrary.org/obo/MP_0004885	abnormal endolymph physiology	http://purl.obolibrary.org/obo/UBERON_0001852	endolymph
http://purl.obolibrary.org/obo/MP_0006319	abnormal epididymal fat pad morphology	http://purl.obolibrary.org/obo/UBERON_0010412	epididymal fat pad
http://purl.obolibrary.org/obo/MP_0000763	abnormal filiform papillae morphology	http://purl.obolibrary.org/obo/UBERON_0002467	filiform papilla
http://purl.obolibrary.org/obo/MP_0006259	abnormal foliate papillae morphology	http://purl.obolibrary.org/obo/UBERON_0002468	foliate papilla
http://purl.obolibrary.org/obo/MP_0006257	abnormal fungiform papillae morphology	http://purl.obolibrary.org/obo/UBERON_0002448	fungiform papilla
http://purl.obolibrary.org/obo/MP_0001124	abnormal gametes	http://purl.obolibrary.org/obo/CL_0000300	gamete
http://purl.obolibrary.org/obo/MP_0003892	abnormal gastric gland morphology	http://purl.obolibrary.org/obo/UBERON_0000325	gastric gland
http://purl.obolibrary.org/obo/MP_0003634	abnormal glial cell morphology	http://purl.obolibrary.org/obo/CL_0000125	glial cell
http://purl.obolibrary.org/obo/MP_0000397	abnormal guard hair morphology	http://purl.obolibrary.org/obo/UBERON_0010512	strand of guard hair
http://purl.obolibrary.org/obo/MP_0006260	abnormal gustatory papilla taste bud morphology	http://purl.obolibrary.org/obo/UBERON_0014451	tongue taste bud
http://purl.obolibrary.org/obo/MP_0006256	abnormal gustatory papillae morphology	http://purl.obolibrary.org/obo/UBERON_0001726	papilla of tongue
http://purl.obolibrary.org/obo/MP_0003811	abnormal hair cortex morphology	http://purl.obolibrary.org/obo/UBERON_0002077	cortex of hair
http://purl.obolibrary.org/obo/MP_0003810	abnormal hair cuticle	http://purl.obolibrary.org/obo/UBERON_0002076	cuticle of hair
http://purl.obolibrary.org/obo/MP_0003813	abnormal hair follicle dermal papilla morphology	http://purl.obolibrary.org/obo/UBERON_0000412	dermal papilla
http://purl.obolibrary.org/obo/MP_0003812	abnormal hair medulla	http://purl.obolibrary.org/obo/UBERON_0005184	hair medulla
http://purl.obolibrary.org/obo/MP_0003005	abnormal hippocampal fimbria morphology	http://purl.obolibrary.org/obo/UBERON_0002310	hippocampus fimbria
http://purl.obolibrary.org/obo/MP_0008285	abnormal hippocampus granule cell layer	http://purl.obolibrary.org/obo/UBERON_0005367	hippocampus granule cell layer
http://purl.obolibrary.org/obo/MP_0000776	abnormal inferior colliculus morphology	http://purl.obolibrary.org/obo/UBERON_0001946	inferior colliculus
http://purl.obolibrary.org/obo/MP_0003684	abnormal inferior olivary complex morphology	http://purl.obolibrary.org/obo/UBERON_0002127	inferior olivary complex
http://purl.obolibrary.org/obo/MP_0002829	abnormal juxtaglomerular apparatus morphology	http://purl.obolibrary.org/obo/UBERON_0002303	juxtaglomerular apparatus
http://purl.obolibrary.org/obo/MP_0000037	abnormal lateral semicircular canal morphology	http://purl.obolibrary.org/obo/UBERON_0001843	lateral semicircular canal
http://purl.obolibrary.org/obo/MP_0002344	abnormal lymph node B cell domain morphology	http://purl.obolibrary.org/obo/UBERON_0010416	lymph node B cell domain
http://purl.obolibrary.org/obo/MP_0002347	abnormal lymph node T cell domain morphology	http://purl.obolibrary.org/obo/UBERON_0010417	lymph node T cell domain
http://purl.obolibrary.org/obo/MP_0002343	abnormal lymph node cortex morphology	http://purl.obolibrary.org/obo/UBERON_0002006	cortex of lymph node
http://purl.obolibrary.org/obo/MP_0002348	abnormal lymph node medulla morphology	http://purl.obolibrary.org/obo/UBERON_0002007	medulla of lymph node
http://purl.obolibrary.org/obo/MP_0002345	abnormal lymph node primary follicle morphology	http://purl.obolibrary.org/obo/UBERON_0010395	lymph node primary follicle
http://purl.obolibrary.org/obo/MP_0002346	abnormal lymph node secondary follicle morphology	http://purl.obolibrary.org/obo/UBERON_0010753	lymph node secondary follicle
http://purl.obolibrary.org/obo/MP_0002342	abnormal lymph node trabecula morphology	http://purl.obolibrary.org/obo/UBERON_0002195	trabecula of lymph node
http://purl.obolibrary.org/obo/MP_0001649	abnormal mandibular symphysis morphology	http://purl.obolibrary.org/obo/UBERON_0006606	mandibular symphysis
http://purl.obolibrary.org/obo/MP_0000846	abnormal medulla oblongata morphology	http://purl.obolibrary.org/obo/UBERON_0001896	medulla oblongata
http://purl.obolibrary.org/obo/MP_0000035	abnormal membranous labyrinth morphology	http://purl.obolibrary.org/obo/UBERON_0001849	membranous labyrinth
http://purl.obolibrary.org/obo/MP_0005623	abnormal meninges morphology	http://purl.obolibrary.org/obo/UBERON_0002360	meninx
http://purl.obolibrary.org/obo/MP_0005327	abnormal mesangial cell morphology	http://purl.obolibrary.org/obo/CL_0000650	mesangial cell
http://purl.obolibrary.org/obo/MP_0011338	abnormal mesangial matrix morphology	http://purl.obolibrary.org/obo/UBERON_0012352	mesangial matrix
http://purl.obolibrary.org/obo/MP_0002414	abnormal myeloblast morphology/development	http://purl.obolibrary.org/obo/CL_0000835	myeloblast
http://purl.obolibrary.org/obo/MP_0004659	abnormal odontoid process morphology	http://purl.obolibrary.org/obo/UBERON_0004096	odontoid process of cervical vertebra 2
http://purl.obolibrary.org/obo/MP_0004425	abnormal otolith organ morphology	http://purl.obolibrary.org/obo/UBERON_0002518	otolith organ
http://purl.obolibrary.org/obo/MP_0002895	abnormal otolithic membrane morphology	http://purl.obolibrary.org/obo/UBERON_0002519	otolithic part of statoconial membrane
http://purl.obolibrary.org/obo/MP_0001131	abnormal ovarian follicle morphology	http://purl.obolibrary.org/obo/UBERON_0001305	ovarian follicle
http://purl.obolibrary.org/obo/MP_0004888	abnormal perilymph physiology	http://purl.obolibrary.org/obo/UBERON_0001845	perilymph
http://purl.obolibrary.org/obo/MP_0003730	abnormal photoreceptor inner segment morphology	http://purl.obolibrary.org/obo/GO_0001917	photoreceptor inner segment
http://purl.obolibrary.org/obo/MP_0003817	abnormal pituitary diverticulum morphology	http://purl.obolibrary.org/obo/UBERON_0005356	Rathke's pouch
http://purl.obolibrary.org/obo/MP_0005326	abnormal podocyte morphology	http://purl.obolibrary.org/obo/CL_0000653	podocyte
http://purl.obolibrary.org/obo/MP_0002858	abnormal posterior semicircular canal morphology	http://purl.obolibrary.org/obo/UBERON_0001842	posterior semicircular canal
http://purl.obolibrary.org/obo/MP_0000459	abnormal presacral vertebrae morphology	http://purl.obolibrary.org/obo/UBERON_0004451	trunk or cervical vertebra
http://purl.obolibrary.org/obo/MP_0013549	abnormal primary palate morphology	http://purl.obolibrary.org/obo/UBERON_0005620	primary palate
http://purl.obolibrary.org/obo/MP_0002651	abnormal sciatic nerve morphology	http://purl.obolibrary.org/obo/UBERON_0001322	sciatic nerve
http://purl.obolibrary.org/obo/MP_0003228	abnormal sinus venosus morphology	http://purl.obolibrary.org/obo/UBERON_0006615	venous sinus
http://purl.obolibrary.org/obo/MP_0012180	abnormal somatic mesoderm morphology	http://purl.obolibrary.org/obo/UBERON_0004871	somatic layer of lateral plate mesoderm
http://purl.obolibrary.org/obo/MP_0030445	abnormal sphenooccipital synchondrosis	http://purl.obolibrary.org/obo/UBERON_0011161	spheno-occipital synchondrosis
http://purl.obolibrary.org/obo/MP_0012179	abnormal splanchnic mesoderm morphology	http://purl.obolibrary.org/obo/UBERON_0004872	splanchnic layer of lateral plate mesoderm
http://purl.obolibrary.org/obo/MP_0000048	abnormal stria vascularis morphology	http://purl.obolibrary.org/obo/UBERON_0002282	stria vascularis of cochlear duct
http://purl.obolibrary.org/obo/MP_0000904	abnormal superior colliculus morphology	http://purl.obolibrary.org/obo/UBERON_0001945	superior colliculus
http://purl.obolibrary.org/obo/MP_0003069	abnormal superior semicircular canal morphology	http://purl.obolibrary.org/obo/UBERON_0001841	anterior semicircular canal
http://purl.obolibrary.org/obo/MP_0009452	abnormal synaptonemal complex	http://purl.obolibrary.org/obo/GO_0000795	synaptonemal complex
http://purl.obolibrary.org/obo/MP_0004053	abnormal synchondrosis	http://purl.obolibrary.org/obo/UBERON_0002215	synchondrosis
http://purl.obolibrary.org/obo/MP_0003850	abnormal thymocyte activation	http://purl.obolibrary.org/obo/CL_0000806	DN2 thymocyte
http://purl.obolibrary.org/obo/MP_0004697	abnormal thyroid follicular cell morphology	http://purl.obolibrary.org/obo/CL_0000452	thyroid hormone secreting cell
http://purl.obolibrary.org/obo/MP_0003230	abnormal umbilical artery morphology	http://purl.obolibrary.org/obo/UBERON_0001310	umbilical artery
http://purl.obolibrary.org/obo/MP_0003630	abnormal urothelium morphology	http://purl.obolibrary.org/obo/UBERON_0000365	urothelium
http://purl.obolibrary.org/obo/MP_0004658	abnormal ventral tubercle of atlas morphology	http://purl.obolibrary.org/obo/UBERON_0005810	cervical vertebra 1 anterior tubercle
http://purl.obolibrary.org/obo/MP_0004602	abnormal vertebral articular process morphology	http://purl.obolibrary.org/obo/UBERON_0001080	postzygapophysis
