defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0013443	Harderian gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0004187	Harderian gland
http://purl.obolibrary.org/obo/MP_0030373	Meckel's cartilage hyperplasia	http://purl.obolibrary.org/obo/UBERON_0003107	Meckel's cartilage
http://purl.obolibrary.org/obo/MP_0013740	Meibomian gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001818	tarsal gland
http://purl.obolibrary.org/obo/MP_0013348	adenohypophysis hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis
http://purl.obolibrary.org/obo/MP_0008299	adrenal cortical hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001235	adrenal cortex
http://purl.obolibrary.org/obo/MP_0009078	adrenal gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland
http://purl.obolibrary.org/obo/MP_0008301	adrenal medulla hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001236	adrenal medulla
http://purl.obolibrary.org/obo/MP_0031568	aortic valve hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve
http://purl.obolibrary.org/obo/MP_0031548	atrioventricular node hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002352	atrioventricular node
http://purl.obolibrary.org/obo/MP_0014233	bile duct epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0004820	bile duct epithelium
http://purl.obolibrary.org/obo/MP_0004839	bile duct hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002394	bile duct
http://purl.obolibrary.org/obo/MP_0010910	bronchiolar epithelial hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002051	epithelium of bronchiole
http://purl.obolibrary.org/obo/MP_0001170	bulbourethral gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002366	bulbo-urethral gland
http://purl.obolibrary.org/obo/MP_0000821	choroid plexus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001886	choroid plexus
http://purl.obolibrary.org/obo/MP_0010588	conotruncal ridge hyperplasia	http://purl.obolibrary.org/obo/UBERON_0005967	conotruncal ridge
http://purl.obolibrary.org/obo/MP_0020857	cornea epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001772	corneal epithelium
http://purl.obolibrary.org/obo/MP_0004971	dermal hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002067	dermis
http://purl.obolibrary.org/obo/MP_0012060	diaphragm muscle hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001103	diaphragm
http://purl.obolibrary.org/obo/MP_0000831	diencephalon hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001894	diencephalon
http://purl.obolibrary.org/obo/MP_0008491	dorsal root ganglion hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000044	dorsal root ganglion
http://purl.obolibrary.org/obo/MP_0009092	endometrium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium
http://purl.obolibrary.org/obo/MP_0001222	epidermal hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
http://purl.obolibrary.org/obo/MP_0009601	epidermis stratum granulosum hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002069	stratum granulosum of epidermis
http://purl.obolibrary.org/obo/MP_0009611	epidermis stratum spinosum hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002026	stratum spinosum of epidermis
http://purl.obolibrary.org/obo/MP_0030894	epiglottis hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000388	epiglottis
http://purl.obolibrary.org/obo/MP_0000466	esophageal epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001976	epithelium of esophagus
http://purl.obolibrary.org/obo/MP_0004546	esophagus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/MP_0003337	exocrine pancreas hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000017	exocrine pancreas
http://purl.obolibrary.org/obo/MP_0013396	eyelid hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid
http://purl.obolibrary.org/obo/MP_0012140	forebrain hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001890	forebrain
http://purl.obolibrary.org/obo/MP_0013569	gastric gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000325	gastric gland
http://purl.obolibrary.org/obo/MP_0030213	gonial bone hyperplasia	http://purl.obolibrary.org/obo/UBERON_0003966	gonial bone
http://purl.obolibrary.org/obo/MP_0010691	hair follicle inner root sheath hyperplasia	http://purl.obolibrary.org/obo/UBERON_0005941	hair inner root sheath
http://purl.obolibrary.org/obo/MP_0010688	hair follicle outer root sheath hyperplasia	http://purl.obolibrary.org/obo/UBERON_0005942	hair outer root sheath
http://purl.obolibrary.org/obo/MP_0013201	head mesenchyme hyperplasia	http://purl.obolibrary.org/obo/UBERON_0005253	head mesenchyme
http://purl.obolibrary.org/obo/MP_0000275	heart hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0012266	hindbrain hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002028	hindbrain
http://purl.obolibrary.org/obo/MP_0000839	hypothalamus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001898	hypothalamus
http://purl.obolibrary.org/obo/MP_0005490	increased club cell number	http://purl.obolibrary.org/obo/CL_0000158	club cell
http://purl.obolibrary.org/obo/MP_0021108	intestinal epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001277	intestinal epithelium
http://purl.obolibrary.org/obo/MP_0013765	iris hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001769	iris
http://purl.obolibrary.org/obo/MP_0004968	kidney epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0004819	kidney epithelium
http://purl.obolibrary.org/obo/MP_0003625	kidney medulla hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000362	renal medulla
http://purl.obolibrary.org/obo/MP_0014150	lacrimal gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland
http://purl.obolibrary.org/obo/MP_0005141	liver hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0010945	lung epithelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000115	lung epithelium
http://purl.obolibrary.org/obo/MP_0008102	lymph node hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000029	lymph node
http://purl.obolibrary.org/obo/MP_0011225	lymph node medullary cord hyperplasia	http://purl.obolibrary.org/obo/UBERON_0009745	lymph node medullary cord
http://purl.obolibrary.org/obo/MP_0004106	lymphatic vessel hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001473	lymphatic vessel
http://purl.obolibrary.org/obo/MP_0000688	lymphoid hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001744	lymphoid tissue
http://purl.obolibrary.org/obo/MP_0001884	mammary gland alveolar hyperplasia	http://purl.obolibrary.org/obo/UBERON_0003214	mammary gland alveolus
http://purl.obolibrary.org/obo/MP_0001885	mammary gland duct hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001765	mammary duct
http://purl.obolibrary.org/obo/MP_0000630	mammary gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001911	mammary gland
http://purl.obolibrary.org/obo/MP_0000898	midbrain hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001891	midbrain
http://purl.obolibrary.org/obo/MP_0031524	mitral valve hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve
http://purl.obolibrary.org/obo/MP_0031390	myometrium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001296	myometrium
http://purl.obolibrary.org/obo/MP_0003654	nasal bone hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001681	nasal bone
http://purl.obolibrary.org/obo/MP_0001128	ovary hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MP_0009110	pancreas hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MP_0009155	pancreatic acinar hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001263	pancreatic acinus
http://purl.obolibrary.org/obo/MP_0005491	pancreatic islet hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000006	islet of Langerhans
http://purl.obolibrary.org/obo/MP_0003493	parathyroid gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0001132	parathyroid gland
http://purl.obolibrary.org/obo/MP_0000635	pituitary gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MP_0008371	pituitary intermediate lobe hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002432	pars intermedia of adenohypophysis
