defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0009287	decreased abdominal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0003427	abdominal fat pad
http://purl.obolibrary.org/obo/MP_0013308	decreased adrenal gland weight	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland
http://purl.obolibrary.org/obo/MP_0031199	decreased aortic weight	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/MP_0001262	decreased body weight	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0004016	decreased bone mass	http://purl.obolibrary.org/obo/UBERON_0001474	bone element
http://purl.obolibrary.org/obo/MP_0002175	decreased brain weight	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MP_0014169	decreased brown adipose tissue mass	http://purl.obolibrary.org/obo/UBERON_0001348	brown adipose tissue
http://purl.obolibrary.org/obo/MP_0031235	decreased cecum weight	http://purl.obolibrary.org/obo/UBERON_0001153	caecum
http://purl.obolibrary.org/obo/MP_0003904	decreased cell mass	http://purl.obolibrary.org/obo/CL_0000000	cell
http://purl.obolibrary.org/obo/MP_0010962	decreased compact bone mass	http://purl.obolibrary.org/obo/UBERON_0001439	compact bone tissue
http://purl.obolibrary.org/obo/MP_0009289	decreased epididymal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010412	epididymal fat pad
http://purl.obolibrary.org/obo/MP_0004929	decreased epididymis weight	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MP_0009424	decreased extensor digitorum longus weight	http://purl.obolibrary.org/obo/UBERON_0001386	extensor digitorum longus
http://purl.obolibrary.org/obo/MP_0030826	decreased femur weight	http://purl.obolibrary.org/obo/UBERON_0000981	femur
http://purl.obolibrary.org/obo/MP_0009431	decreased fetal weight	http://purl.obolibrary.org/obo/UBERON_0000323	late embryo
http://purl.obolibrary.org/obo/MP_0009422	decreased gastrocnemius weight	http://purl.obolibrary.org/obo/UBERON_0001388	gastrocnemius
http://purl.obolibrary.org/obo/MP_0009283	decreased gonadal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0003428	gonadal fat pad
http://purl.obolibrary.org/obo/MP_0011914	decreased heart left atrium weight	http://purl.obolibrary.org/obo/UBERON_0002079	left cardiac atrium
http://purl.obolibrary.org/obo/MP_0003916	decreased heart left ventricle weight	http://purl.obolibrary.org/obo/UBERON_0002084	heart left ventricle
http://purl.obolibrary.org/obo/MP_0011916	decreased heart right atrium weight	http://purl.obolibrary.org/obo/UBERON_0002078	right cardiac atrium
http://purl.obolibrary.org/obo/MP_0003914	decreased heart right ventricle weight	http://purl.obolibrary.org/obo/UBERON_0002080	heart right ventricle
http://purl.obolibrary.org/obo/MP_0002834	decreased heart weight	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0009293	decreased inguinal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010410	inguinal fat pad
http://purl.obolibrary.org/obo/MP_0003918	decreased kidney weight	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0003402	decreased liver weight	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0005631	decreased lung weight	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/MP_0004232	decreased muscle weight	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ
http://purl.obolibrary.org/obo/MP_0010046	decreased omental fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010414	omental fat pad
http://purl.obolibrary.org/obo/MP_0004856	decreased ovary weight	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MP_0009066	decreased oviduct weight	http://purl.obolibrary.org/obo/UBERON_0003889	fallopian tube
http://purl.obolibrary.org/obo/MP_0009109	decreased pancreas weight	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MP_0030588	decreased pancreatic alpha cell mass	http://purl.obolibrary.org/obo/CL_0000171	pancreatic A cell
http://purl.obolibrary.org/obo/MP_0009114	decreased pancreatic beta cell mass	http://purl.obolibrary.org/obo/CL_0000169	type B pancreatic cell
http://purl.obolibrary.org/obo/MP_0009301	decreased parametrial fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010413	parametrial fat pad
http://purl.obolibrary.org/obo/MP_0008938	decreased pituitary gland weight	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MP_0004921	decreased placenta weight	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/MP_0031359	decreased prostate gland anterior lobe weight	http://purl.obolibrary.org/obo/UBERON_0008807	coagulating gland
http://purl.obolibrary.org/obo/MP_0031366	decreased prostate gland dorsolateral lobe weight	http://purl.obolibrary.org/obo/UBERON_0008808	prostate gland dorsolateral lobe
http://purl.obolibrary.org/obo/MP_0031362	decreased prostate gland ventral lobe weight	http://purl.obolibrary.org/obo/UBERON_0007615	prostate gland ventral lobe
http://purl.obolibrary.org/obo/MP_0004962	decreased prostate gland weight	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland
http://purl.obolibrary.org/obo/MP_0010227	decreased quadriceps weight	http://purl.obolibrary.org/obo/UBERON_0001377	quadriceps femoris
http://purl.obolibrary.org/obo/MP_0009305	decreased retroperitoneal fat pad weight	http://purl.obolibrary.org/obo/UBERON_0010411	retroperitoneal fat pad
http://purl.obolibrary.org/obo/MP_0004910	decreased seminal vesicle weight	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle
http://purl.obolibrary.org/obo/MP_0010239	decreased skeletal muscle weight	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue
http://purl.obolibrary.org/obo/MP_0009426	decreased soleus weight	http://purl.obolibrary.org/obo/UBERON_0001389	soleus muscle
http://purl.obolibrary.org/obo/MP_0030979	decreased spinal cord weight	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord
http://purl.obolibrary.org/obo/MP_0004953	decreased spleen weight	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/MP_0004852	decreased testis weight	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/MP_0004956	decreased thymus weight	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/MP_0020168	decreased thyroid gland weight	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland
http://purl.obolibrary.org/obo/MP_0009428	decreased tibialis anterior weight	http://purl.obolibrary.org/obo/UBERON_0001723	tongue
http://purl.obolibrary.org/obo/MP_0008907	decreased total fat pad weight	http://purl.obolibrary.org/obo/UBERON_0003916	fat pad
http://purl.obolibrary.org/obo/MP_0010873	decreased trabecular bone mass	http://purl.obolibrary.org/obo/UBERON_0002483	trabecular bone tissue
http://purl.obolibrary.org/obo/MP_0011800	decreased urinary bladder weight	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/MP_0004905	decreased uterus weight	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/MP_0008980	decreased vagina weight	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
http://purl.obolibrary.org/obo/MP_0014146	decreased white adipose tissue mass	http://purl.obolibrary.org/obo/UBERON_0001347	white adipose tissue
