defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/MP_0030916	abnormal melanosome size	http://purl.obolibrary.org/obo/GO_0042470	melanosome
http://purl.obolibrary.org/obo/MP_0020811	abnormal photoreceptor outer segment size	http://purl.obolibrary.org/obo/GO_0001750	photoreceptor outer segment
http://purl.obolibrary.org/obo/MP_0014462	abnormal sperm mitochondrial sheath size	http://purl.obolibrary.org/obo/GO_0097226	sperm mitochondrial sheath
