defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/DDPHENO_0000400	increased chemotaxis rate	http://purl.obolibrary.org/obo/GO_0006935	chemotaxis
http://purl.obolibrary.org/obo/DDPHENO_0000171	increased growth rate	http://purl.obolibrary.org/obo/GO_0019954	asexual reproduction
http://purl.obolibrary.org/obo/DDPHENO_0000528	increased rate of endocytosis	http://purl.obolibrary.org/obo/GO_0006897	endocytosis
