defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/DDPHENO_0000099	decreased chemotaxis rate	http://purl.obolibrary.org/obo/GO_0006935	chemotaxis
http://purl.obolibrary.org/obo/DDPHENO_0000394	decreased growth rate	http://purl.obolibrary.org/obo/GO_0019954	asexual reproduction
http://purl.obolibrary.org/obo/DDPHENO_0000399	decreased rate of endocytosis	http://purl.obolibrary.org/obo/GO_0006897	endocytosis
