defined_class	defined_class_label	cellular_component	cellular_component_label
http://purl.obolibrary.org/obo/DDPHENO_0001066	aberrant contractile vacuole morphology	http://purl.obolibrary.org/obo/GO_0000331	contractile vacuole
http://purl.obolibrary.org/obo/DDPHENO_0000230	aberrant endosome morphology	http://purl.obolibrary.org/obo/GO_0005768	endosome
http://purl.obolibrary.org/obo/DDPHENO_0001206	aberrant lysosome morphology	http://purl.obolibrary.org/obo/GO_0005764	lysosome
http://purl.obolibrary.org/obo/DDPHENO_0001078	aberrant mitochondrion morphology	http://purl.obolibrary.org/obo/GO_0005739	mitochondrion
http://purl.obolibrary.org/obo/DDPHENO_0001423	aberrant nuclear envelope morphology	http://purl.obolibrary.org/obo/GO_0005635	nuclear envelope
http://purl.obolibrary.org/obo/DDPHENO_0000263	aberrant nucleus morphology	http://purl.obolibrary.org/obo/GO_0005634	cell nucleus
http://purl.obolibrary.org/obo/DDPHENO_0000263	aberrant nucleus morphology	http://purl.obolibrary.org/obo/GO_0005634	nucleus
http://purl.obolibrary.org/obo/DDPHENO_0001002	aberrant organelle morphology	http://purl.obolibrary.org/obo/GO_0043226	organelle
