defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0106746	epithelial cell pronephric proximal straight tubule increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009034	epithelial cell	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0001926	filopodium glial cell increased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009073	glial cell
http://purl.obolibrary.org/obo/ZP_0019816	filopodium neuron increased length, abnormal	http://purl.obolibrary.org/obo/GO_0030175	filopodium	http://purl.obolibrary.org/obo/ZFA_0009248	neuron
http://purl.obolibrary.org/obo/ZP_0002168	lamellipodium mesodermal cell increased length, abnormal	http://purl.obolibrary.org/obo/GO_0030027	lamellipodium	http://purl.obolibrary.org/obo/ZFA_0009138	mesodermal cell
http://purl.obolibrary.org/obo/ZP_0022662	medial-lateral axis somite increased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0001001	medial-lateral axis	http://purl.obolibrary.org/obo/ZFA_0000155	somite
http://purl.obolibrary.org/obo/ZP_0001827	medial-lateral axis whole organism increased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0001001	medial-lateral axis	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0101016	microvillus intestine increased length, abnormal	http://purl.obolibrary.org/obo/GO_0005902	microvillus	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0019605	motile cilium Kupffer's vesicle increased length, abnormal	http://purl.obolibrary.org/obo/GO_0031514	motile cilium	http://purl.obolibrary.org/obo/ZFA_0000001	Kupffer's vesicle
http://purl.obolibrary.org/obo/ZP_0009238	motile cilium pronephric duct increased length, abnormal	http://purl.obolibrary.org/obo/GO_0031514	motile cilium	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct
http://purl.obolibrary.org/obo/ZP_0007557	muscle cell myotome increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell	http://purl.obolibrary.org/obo/ZFA_0001056	myotome
http://purl.obolibrary.org/obo/ZP_0106968	neuron projection CaP motoneuron increased length, abnormal	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0009243	CaP motoneuron
http://purl.obolibrary.org/obo/ZP_0101896	neuron projection facial nerve motor nucleus increased length, abnormal	http://purl.obolibrary.org/obo/GO_0043005	neuron projection	http://purl.obolibrary.org/obo/ZFA_0000206	facial nerve motor nucleus
http://purl.obolibrary.org/obo/ZP_0102264	non-motile cilium myotome increased length, abnormal	http://purl.obolibrary.org/obo/GO_0097730	non-motile cilium	http://purl.obolibrary.org/obo/ZFA_0001056	myotome
http://purl.obolibrary.org/obo/ZP_0011211	posterior region mesoderm increased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000072	posterior region	http://purl.obolibrary.org/obo/ZFA_0000041	mesoderm
http://purl.obolibrary.org/obo/ZP_0009651	postero-ventral margin opercle increased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000689	postero-ventral margin	http://purl.obolibrary.org/obo/ZFA_0000250	opercle
http://purl.obolibrary.org/obo/ZP_0003992	proximal region pronephric duct increased length, abnormal	http://purl.obolibrary.org/obo/BSPO_0000077	proximal region	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct
http://purl.obolibrary.org/obo/ZP_0106579	regenerating fin pectoral fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin	http://purl.obolibrary.org/obo/ZFA_0001161	pectoral fin
http://purl.obolibrary.org/obo/ZP_0021571	skeletal system head increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000434	skeletal system	http://purl.obolibrary.org/obo/ZFA_0001114	head
