entity	defined_class
http://purl.obolibrary.org/obo/BSPO_0000006	http://purl.obolibrary.org/obo/UPHENO_0000248
http://purl.obolibrary.org/obo/BSPO_0000127	http://purl.obolibrary.org/obo/UPHENO_0000249
http://purl.obolibrary.org/obo/GO_0042755	http://purl.obolibrary.org/obo/UPHENO_0000250
http://purl.obolibrary.org/obo/BSPO_0000007	http://purl.obolibrary.org/obo/UPHENO_0000251
http://purl.obolibrary.org/obo/BSPO_0000128	http://purl.obolibrary.org/obo/UPHENO_0000252
http://purl.obolibrary.org/obo/GO_0043604	http://purl.obolibrary.org/obo/UPHENO_0000253
http://purl.obolibrary.org/obo/GO_0043603	http://purl.obolibrary.org/obo/UPHENO_0000254
http://purl.obolibrary.org/obo/BSPO_0000005	http://purl.obolibrary.org/obo/UPHENO_0000255
http://purl.obolibrary.org/obo/GO_0007530	http://purl.obolibrary.org/obo/UPHENO_0000256
http://purl.obolibrary.org/obo/GO_0010817	http://purl.obolibrary.org/obo/UPHENO_0000257
http://purl.obolibrary.org/obo/GO_0006323	http://purl.obolibrary.org/obo/UPHENO_0000258
http://purl.obolibrary.org/obo/GO_0009712	http://purl.obolibrary.org/obo/UPHENO_0000259
http://purl.obolibrary.org/obo/GO_0007411	http://purl.obolibrary.org/obo/UPHENO_0000260
http://purl.obolibrary.org/obo/GO_0031503	http://purl.obolibrary.org/obo/UPHENO_0000261
http://purl.obolibrary.org/obo/GO_0030534	http://purl.obolibrary.org/obo/UPHENO_0000262
http://purl.obolibrary.org/obo/GO_0007416	http://purl.obolibrary.org/obo/UPHENO_0000263
http://purl.obolibrary.org/obo/BSPO_0000376	http://purl.obolibrary.org/obo/UPHENO_0000264
http://purl.obolibrary.org/obo/BSPO_0000377	http://purl.obolibrary.org/obo/UPHENO_0000265
http://purl.obolibrary.org/obo/BSPO_0000374	http://purl.obolibrary.org/obo/UPHENO_0000266
http://purl.obolibrary.org/obo/BSPO_0000012	http://purl.obolibrary.org/obo/UPHENO_0000267
http://purl.obolibrary.org/obo/BSPO_0000372	http://purl.obolibrary.org/obo/UPHENO_0000268
http://purl.obolibrary.org/obo/BSPO_0000010	http://purl.obolibrary.org/obo/UPHENO_0000269
http://purl.obolibrary.org/obo/BSPO_0000373	http://purl.obolibrary.org/obo/UPHENO_0000270
http://purl.obolibrary.org/obo/BSPO_0000371	http://purl.obolibrary.org/obo/UPHENO_0000271
http://purl.obolibrary.org/obo/BSPO_0000019	http://purl.obolibrary.org/obo/UPHENO_0000272
http://purl.obolibrary.org/obo/GO_0045930	http://purl.obolibrary.org/obo/UPHENO_0000273
http://purl.obolibrary.org/obo/GO_0046903	http://purl.obolibrary.org/obo/UPHENO_0000274
http://purl.obolibrary.org/obo/BSPO_0000378	http://purl.obolibrary.org/obo/UPHENO_0000275
http://purl.obolibrary.org/obo/BSPO_0000379	http://purl.obolibrary.org/obo/UPHENO_0000276
http://purl.obolibrary.org/obo/GO_0040007	http://purl.obolibrary.org/obo/UPHENO_0000277
http://purl.obolibrary.org/obo/GO_0061024	http://purl.obolibrary.org/obo/UPHENO_0000278
http://purl.obolibrary.org/obo/GO_0010948	http://purl.obolibrary.org/obo/UPHENO_0000279
http://purl.obolibrary.org/obo/GO_0006576	http://purl.obolibrary.org/obo/UPHENO_0000280
http://purl.obolibrary.org/obo/GO_0032501	http://purl.obolibrary.org/obo/UPHENO_0000281
http://purl.obolibrary.org/obo/GO_0032982	http://purl.obolibrary.org/obo/UPHENO_0000282
http://purl.obolibrary.org/obo/GO_0009605	http://purl.obolibrary.org/obo/UPHENO_0000283
http://purl.obolibrary.org/obo/GO_0032989	http://purl.obolibrary.org/obo/UPHENO_0000284
http://purl.obolibrary.org/obo/GO_0007549	http://purl.obolibrary.org/obo/UPHENO_0000285
http://purl.obolibrary.org/obo/GO_0032502	http://purl.obolibrary.org/obo/UPHENO_0000286
http://purl.obolibrary.org/obo/GO_0042417	http://purl.obolibrary.org/obo/UPHENO_0000287
http://purl.obolibrary.org/obo/BSPO_0000024	http://purl.obolibrary.org/obo/UPHENO_0000288
http://purl.obolibrary.org/obo/GO_0000819	http://purl.obolibrary.org/obo/UPHENO_0000289
http://purl.obolibrary.org/obo/BSPO_0000023	http://purl.obolibrary.org/obo/UPHENO_0000290
http://purl.obolibrary.org/obo/BSPO_0000383	http://purl.obolibrary.org/obo/UPHENO_0000291
http://purl.obolibrary.org/obo/BSPO_0000021	http://purl.obolibrary.org/obo/UPHENO_0000292
http://purl.obolibrary.org/obo/BSPO_0000384	http://purl.obolibrary.org/obo/UPHENO_0000293
http://purl.obolibrary.org/obo/BSPO_0000381	http://purl.obolibrary.org/obo/UPHENO_0000294
http://purl.obolibrary.org/obo/BSPO_0000382	http://purl.obolibrary.org/obo/UPHENO_0000295
http://purl.obolibrary.org/obo/BSPO_0000028	http://purl.obolibrary.org/obo/UPHENO_0000296
http://purl.obolibrary.org/obo/BSPO_0000029	http://purl.obolibrary.org/obo/UPHENO_0000297
http://purl.obolibrary.org/obo/BSPO_0000026	http://purl.obolibrary.org/obo/UPHENO_0000298
http://purl.obolibrary.org/obo/GO_0019538	http://purl.obolibrary.org/obo/UPHENO_0000299
http://purl.obolibrary.org/obo/GO_1901160	http://purl.obolibrary.org/obo/UPHENO_0000300
http://purl.obolibrary.org/obo/BSPO_0000027	http://purl.obolibrary.org/obo/UPHENO_0000301
http://purl.obolibrary.org/obo/GO_0006584	http://purl.obolibrary.org/obo/UPHENO_0000302
http://purl.obolibrary.org/obo/GO_0048071	http://purl.obolibrary.org/obo/UPHENO_0000303
http://purl.obolibrary.org/obo/GO_0006464	http://purl.obolibrary.org/obo/UPHENO_0000304
http://purl.obolibrary.org/obo/GO_0008406	http://purl.obolibrary.org/obo/UPHENO_0000305
http://purl.obolibrary.org/obo/GO_0006468	http://purl.obolibrary.org/obo/UPHENO_0000306
http://purl.obolibrary.org/obo/BSPO_0000035	http://purl.obolibrary.org/obo/UPHENO_0000307
http://purl.obolibrary.org/obo/BSPO_0000036	http://purl.obolibrary.org/obo/UPHENO_0000308
http://purl.obolibrary.org/obo/BSPO_0000033	http://purl.obolibrary.org/obo/UPHENO_0000309
http://purl.obolibrary.org/obo/GO_0051236	http://purl.obolibrary.org/obo/UPHENO_0000310
http://purl.obolibrary.org/obo/BSPO_0000034	http://purl.obolibrary.org/obo/UPHENO_0000311
http://purl.obolibrary.org/obo/GO_0051234	http://purl.obolibrary.org/obo/UPHENO_0000312
http://purl.obolibrary.org/obo/BSPO_0000030	http://purl.obolibrary.org/obo/UPHENO_0000313
http://purl.obolibrary.org/obo/GO_0043652	http://purl.obolibrary.org/obo/UPHENO_0000314
http://purl.obolibrary.org/obo/GO_0043412	http://purl.obolibrary.org/obo/UPHENO_0000315
http://purl.obolibrary.org/obo/GO_0042445	http://purl.obolibrary.org/obo/UPHENO_0000316
http://purl.obolibrary.org/obo/GO_0043414	http://purl.obolibrary.org/obo/UPHENO_0000317
http://purl.obolibrary.org/obo/GO_0040029	http://purl.obolibrary.org/obo/UPHENO_0000318
http://purl.obolibrary.org/obo/GO_0040025	http://purl.obolibrary.org/obo/UPHENO_0000319
http://purl.obolibrary.org/obo/GO_0009987	http://purl.obolibrary.org/obo/UPHENO_0000320
http://purl.obolibrary.org/obo/GO_0097164	http://purl.obolibrary.org/obo/UPHENO_0000321
http://purl.obolibrary.org/obo/GO_0009628	http://purl.obolibrary.org/obo/UPHENO_0000322
http://purl.obolibrary.org/obo/GO_0006479	http://purl.obolibrary.org/obo/UPHENO_0000323
http://purl.obolibrary.org/obo/GO_0042439	http://purl.obolibrary.org/obo/UPHENO_0000324
http://purl.obolibrary.org/obo/GO_0051169	http://purl.obolibrary.org/obo/UPHENO_0000325
http://purl.obolibrary.org/obo/GO_0010970	http://purl.obolibrary.org/obo/UPHENO_0000326
http://purl.obolibrary.org/obo/GO_0051168	http://purl.obolibrary.org/obo/UPHENO_0000327
http://purl.obolibrary.org/obo/GO_0016049	http://purl.obolibrary.org/obo/UPHENO_0000328
http://purl.obolibrary.org/obo/GO_0120036	http://purl.obolibrary.org/obo/UPHENO_0000329
http://purl.obolibrary.org/obo/GO_1903046	http://purl.obolibrary.org/obo/UPHENO_0000330
http://purl.obolibrary.org/obo/GO_0120039	http://purl.obolibrary.org/obo/UPHENO_0000331
http://purl.obolibrary.org/obo/GO_1903047	http://purl.obolibrary.org/obo/UPHENO_0000332
http://purl.obolibrary.org/obo/GO_0042430	http://purl.obolibrary.org/obo/UPHENO_0000333
http://purl.obolibrary.org/obo/GO_0040011	http://purl.obolibrary.org/obo/UPHENO_0000334
http://purl.obolibrary.org/obo/GO_0009991	http://purl.obolibrary.org/obo/UPHENO_0000335
http://purl.obolibrary.org/obo/GO_0048094	http://purl.obolibrary.org/obo/UPHENO_0000336
http://purl.obolibrary.org/obo/BFO_0000001	http://purl.obolibrary.org/obo/UPHENO_0000337
http://purl.obolibrary.org/obo/GO_0031667	http://purl.obolibrary.org/obo/UPHENO_0000338
http://purl.obolibrary.org/obo/GO_0099111	http://purl.obolibrary.org/obo/UPHENO_0000339
http://purl.obolibrary.org/obo/GO_0046907	http://purl.obolibrary.org/obo/UPHENO_0000340
