cellular_component	defined_class
http://purl.obolibrary.org/obo/CL_0000101	http://purl.obolibrary.org/obo/UPHENO_0079682
http://purl.obolibrary.org/obo/CL_1001561	http://purl.obolibrary.org/obo/UPHENO_0079683
http://purl.obolibrary.org/obo/CL_0000467	http://purl.obolibrary.org/obo/UPHENO_0079684
http://purl.obolibrary.org/obo/CL_0000581	http://purl.obolibrary.org/obo/UPHENO_0079685
http://purl.obolibrary.org/obo/CL_0002088	http://purl.obolibrary.org/obo/UPHENO_0079686
http://purl.obolibrary.org/obo/CL_0000583	http://purl.obolibrary.org/obo/UPHENO_0079687
http://purl.obolibrary.org/obo/CL_0000584	http://purl.obolibrary.org/obo/UPHENO_0079688
http://purl.obolibrary.org/obo/CL_0000912	http://purl.obolibrary.org/obo/UPHENO_0079689
http://purl.obolibrary.org/obo/CL_0000913	http://purl.obolibrary.org/obo/UPHENO_0079690
http://purl.obolibrary.org/obo/CL_1001437	http://purl.obolibrary.org/obo/UPHENO_0079691
http://purl.obolibrary.org/obo/CL_1001436	http://purl.obolibrary.org/obo/UPHENO_0079692
http://purl.obolibrary.org/obo/CL_1001435	http://purl.obolibrary.org/obo/UPHENO_0079693
http://purl.obolibrary.org/obo/CL_0002418	http://purl.obolibrary.org/obo/UPHENO_0079694
http://purl.obolibrary.org/obo/CL_0000119	http://purl.obolibrary.org/obo/UPHENO_0079695
http://purl.obolibrary.org/obo/CL_0000911	http://purl.obolibrary.org/obo/UPHENO_0079696
http://purl.obolibrary.org/obo/CL_0000916	http://purl.obolibrary.org/obo/UPHENO_0079698
http://purl.obolibrary.org/obo/CL_0002097	http://purl.obolibrary.org/obo/UPHENO_0079699
http://purl.obolibrary.org/obo/CL_0002091	http://purl.obolibrary.org/obo/UPHENO_0079700
http://purl.obolibrary.org/obo/CL_0002093	http://purl.obolibrary.org/obo/UPHENO_0079701
http://purl.obolibrary.org/obo/CL_0000113	http://purl.obolibrary.org/obo/UPHENO_0079702
http://purl.obolibrary.org/obo/CL_0000234	http://purl.obolibrary.org/obo/UPHENO_0079703
http://purl.obolibrary.org/obo/CL_0000476	http://purl.obolibrary.org/obo/UPHENO_0079704
http://purl.obolibrary.org/obo/CL_0000235	http://purl.obolibrary.org/obo/UPHENO_0079705
http://purl.obolibrary.org/obo/CL_1001432	http://purl.obolibrary.org/obo/UPHENO_0079706
http://purl.obolibrary.org/obo/CL_0000110	http://purl.obolibrary.org/obo/UPHENO_0079707
http://purl.obolibrary.org/obo/CL_0000232	http://purl.obolibrary.org/obo/UPHENO_0079708
http://purl.obolibrary.org/obo/CL_1001431	http://purl.obolibrary.org/obo/UPHENO_0079709
http://purl.obolibrary.org/obo/CL_0000802	http://purl.obolibrary.org/obo/UPHENO_0079710
http://purl.obolibrary.org/obo/CL_0000803	http://purl.obolibrary.org/obo/UPHENO_0079711
http://purl.obolibrary.org/obo/CL_0000127	http://purl.obolibrary.org/obo/UPHENO_0079712
http://purl.obolibrary.org/obo/CL_0000128	http://purl.obolibrary.org/obo/UPHENO_0079713
http://purl.obolibrary.org/obo/CL_0000008	http://purl.obolibrary.org/obo/UPHENO_0079714
http://purl.obolibrary.org/obo/CL_0000800	http://purl.obolibrary.org/obo/UPHENO_0079715
http://purl.obolibrary.org/obo/CL_0000129	http://purl.obolibrary.org/obo/UPHENO_0079716
http://purl.obolibrary.org/obo/CL_0000801	http://purl.obolibrary.org/obo/UPHENO_0079717
http://purl.obolibrary.org/obo/CL_0000809	http://purl.obolibrary.org/obo/UPHENO_0079718
http://purl.obolibrary.org/obo/CL_0005019	http://purl.obolibrary.org/obo/UPHENO_0079719
http://purl.obolibrary.org/obo/CL_0000242	http://purl.obolibrary.org/obo/UPHENO_0079720
http://purl.obolibrary.org/obo/CL_0000121	http://purl.obolibrary.org/obo/UPHENO_0079721
http://purl.obolibrary.org/obo/CL_0000813	http://purl.obolibrary.org/obo/UPHENO_0079722
http://purl.obolibrary.org/obo/CL_0000814	http://purl.obolibrary.org/obo/UPHENO_0079723
http://purl.obolibrary.org/obo/CL_1000326	http://purl.obolibrary.org/obo/UPHENO_0079724
http://purl.obolibrary.org/obo/CL_1000325	http://purl.obolibrary.org/obo/UPHENO_0079725
http://purl.obolibrary.org/obo/CL_0000815	http://purl.obolibrary.org/obo/UPHENO_0079726
http://purl.obolibrary.org/obo/CL_1000324	http://purl.obolibrary.org/obo/UPHENO_0079727
http://purl.obolibrary.org/obo/CL_0000816	http://purl.obolibrary.org/obo/UPHENO_0079728
http://purl.obolibrary.org/obo/CL_0000138	http://purl.obolibrary.org/obo/UPHENO_0079729
http://purl.obolibrary.org/obo/CL_0000017	http://purl.obolibrary.org/obo/UPHENO_0079730
http://purl.obolibrary.org/obo/CL_0000018	http://purl.obolibrary.org/obo/UPHENO_0079731
http://purl.obolibrary.org/obo/CL_0000818	http://purl.obolibrary.org/obo/UPHENO_0079732
http://purl.obolibrary.org/obo/CL_0000819	http://purl.obolibrary.org/obo/UPHENO_0079733
http://purl.obolibrary.org/obo/CL_0000492	http://purl.obolibrary.org/obo/UPHENO_0079734
http://purl.obolibrary.org/obo/CL_0000136	http://purl.obolibrary.org/obo/UPHENO_0079735
http://purl.obolibrary.org/obo/CL_0000137	http://purl.obolibrary.org/obo/UPHENO_0079736
http://purl.obolibrary.org/obo/CL_0002672	http://purl.obolibrary.org/obo/UPHENO_0079737
http://purl.obolibrary.org/obo/CL_0005026	http://purl.obolibrary.org/obo/UPHENO_0079738
http://purl.obolibrary.org/obo/CL_0000011	http://purl.obolibrary.org/obo/UPHENO_0079739
http://purl.obolibrary.org/obo/CL_1000320	http://purl.obolibrary.org/obo/UPHENO_0079740
http://purl.obolibrary.org/obo/CL_0000545	http://purl.obolibrary.org/obo/UPHENO_0079741
http://purl.obolibrary.org/obo/CL_0000787	http://purl.obolibrary.org/obo/UPHENO_0079742
http://purl.obolibrary.org/obo/CL_0000546	http://purl.obolibrary.org/obo/UPHENO_0079743
http://purl.obolibrary.org/obo/CL_0000788	http://purl.obolibrary.org/obo/UPHENO_0079744
http://purl.obolibrary.org/obo/CL_0000547	http://purl.obolibrary.org/obo/UPHENO_0079745
http://purl.obolibrary.org/obo/CL_1000317	http://purl.obolibrary.org/obo/UPHENO_0079746
http://purl.obolibrary.org/obo/CL_0000669	http://purl.obolibrary.org/obo/UPHENO_0079747
http://purl.obolibrary.org/obo/CL_0001070	http://purl.obolibrary.org/obo/UPHENO_0079748
http://purl.obolibrary.org/obo/CL_0000541	http://purl.obolibrary.org/obo/UPHENO_0079749
http://purl.obolibrary.org/obo/CL_0000783	http://purl.obolibrary.org/obo/UPHENO_0079750
http://purl.obolibrary.org/obo/CL_0000542	http://purl.obolibrary.org/obo/UPHENO_0079751
http://purl.obolibrary.org/obo/CL_0000784	http://purl.obolibrary.org/obo/UPHENO_0079752
http://purl.obolibrary.org/obo/CL_0000785	http://purl.obolibrary.org/obo/UPHENO_0079753
http://purl.obolibrary.org/obo/CL_0000786	http://purl.obolibrary.org/obo/UPHENO_0079754
http://purl.obolibrary.org/obo/CL_0002045	http://purl.obolibrary.org/obo/UPHENO_0079755
http://purl.obolibrary.org/obo/CL_0002046	http://purl.obolibrary.org/obo/UPHENO_0079756
http://purl.obolibrary.org/obo/CL_0000782	http://purl.obolibrary.org/obo/UPHENO_0079757
http://purl.obolibrary.org/obo/CL_0000439	http://purl.obolibrary.org/obo/UPHENO_0079758
http://purl.obolibrary.org/obo/CL_0000798	http://purl.obolibrary.org/obo/UPHENO_0079759
http://purl.obolibrary.org/obo/CL_0000556	http://purl.obolibrary.org/obo/UPHENO_0079760
http://purl.obolibrary.org/obo/CL_0000557	http://purl.obolibrary.org/obo/UPHENO_0079761
http://purl.obolibrary.org/obo/CL_1000428	http://purl.obolibrary.org/obo/UPHENO_0079762
http://purl.obolibrary.org/obo/CL_0000679	http://purl.obolibrary.org/obo/UPHENO_0079763
http://purl.obolibrary.org/obo/CL_0000437	http://purl.obolibrary.org/obo/UPHENO_0079764
http://purl.obolibrary.org/obo/CL_0000558	http://purl.obolibrary.org/obo/UPHENO_0079765
http://purl.obolibrary.org/obo/CL_1001517	http://purl.obolibrary.org/obo/UPHENO_0079766
http://purl.obolibrary.org/obo/CL_1001516	http://purl.obolibrary.org/obo/UPHENO_0079767
http://purl.obolibrary.org/obo/CL_0002173	http://purl.obolibrary.org/obo/UPHENO_0079768
http://purl.obolibrary.org/obo/CL_0002172	http://purl.obolibrary.org/obo/UPHENO_0079769
http://purl.obolibrary.org/obo/CL_0002171	http://purl.obolibrary.org/obo/UPHENO_0079770
http://purl.obolibrary.org/obo/CL_0002292	http://purl.obolibrary.org/obo/UPHENO_0079771
http://purl.obolibrary.org/obo/CL_0000794	http://purl.obolibrary.org/obo/UPHENO_0079772
http://purl.obolibrary.org/obo/CL_0000795	http://purl.obolibrary.org/obo/UPHENO_0079773
http://purl.obolibrary.org/obo/CL_0000553	http://purl.obolibrary.org/obo/UPHENO_0079774
http://purl.obolibrary.org/obo/CL_0000796	http://purl.obolibrary.org/obo/UPHENO_0079775
http://purl.obolibrary.org/obo/CL_0000312	http://purl.obolibrary.org/obo/UPHENO_0079776
http://purl.obolibrary.org/obo/CL_0000797	http://purl.obolibrary.org/obo/UPHENO_0079777
http://purl.obolibrary.org/obo/CL_0000670	http://purl.obolibrary.org/obo/UPHENO_0079778
http://purl.obolibrary.org/obo/CL_0000792	http://purl.obolibrary.org/obo/UPHENO_0079779
http://purl.obolibrary.org/obo/CL_0000793	http://purl.obolibrary.org/obo/UPHENO_0079780
http://purl.obolibrary.org/obo/CL_1001503	http://purl.obolibrary.org/obo/UPHENO_0079781
http://purl.obolibrary.org/obo/CL_1001502	http://purl.obolibrary.org/obo/UPHENO_0079782
http://purl.obolibrary.org/obo/CL_0000446	http://purl.obolibrary.org/obo/UPHENO_0079783
http://purl.obolibrary.org/obo/CL_0000567	http://purl.obolibrary.org/obo/UPHENO_0079784
http://purl.obolibrary.org/obo/CL_0000205	http://purl.obolibrary.org/obo/UPHENO_0079785
http://purl.obolibrary.org/obo/CL_0000326	http://purl.obolibrary.org/obo/UPHENO_0079786
http://purl.obolibrary.org/obo/CL_0000206	http://purl.obolibrary.org/obo/UPHENO_0079787
http://purl.obolibrary.org/obo/CL_0000448	http://purl.obolibrary.org/obo/UPHENO_0079788
http://purl.obolibrary.org/obo/CL_0000449	http://purl.obolibrary.org/obo/UPHENO_0079789
http://purl.obolibrary.org/obo/CL_0000207	http://purl.obolibrary.org/obo/UPHENO_0079790
http://purl.obolibrary.org/obo/CL_1001505	http://purl.obolibrary.org/obo/UPHENO_0079791
http://purl.obolibrary.org/obo/CL_1001509	http://purl.obolibrary.org/obo/UPHENO_0079792
http://purl.obolibrary.org/obo/CL_0002184	http://purl.obolibrary.org/obo/UPHENO_0079793
http://purl.obolibrary.org/obo/CL_0002063	http://purl.obolibrary.org/obo/UPHENO_0079794
http://purl.obolibrary.org/obo/CL_0002062	http://purl.obolibrary.org/obo/UPHENO_0079795
http://purl.obolibrary.org/obo/CL_0002182	http://purl.obolibrary.org/obo/UPHENO_0079796
http://purl.obolibrary.org/obo/CL_0002060	http://purl.obolibrary.org/obo/UPHENO_0079797
http://purl.obolibrary.org/obo/CL_0000442	http://purl.obolibrary.org/obo/UPHENO_0079798
http://purl.obolibrary.org/obo/CL_0000322	http://purl.obolibrary.org/obo/UPHENO_0079799
http://purl.obolibrary.org/obo/CL_0000202	http://purl.obolibrary.org/obo/UPHENO_0079800
http://purl.obolibrary.org/obo/CL_0000680	http://purl.obolibrary.org/obo/UPHENO_0079801
http://purl.obolibrary.org/obo/CL_0000681	http://purl.obolibrary.org/obo/UPHENO_0079802
http://purl.obolibrary.org/obo/CL_0002066	http://purl.obolibrary.org/obo/UPHENO_0079803
http://purl.obolibrary.org/obo/CL_0000561	http://purl.obolibrary.org/obo/UPHENO_0079804
http://purl.obolibrary.org/obo/CL_0000440	http://purl.obolibrary.org/obo/UPHENO_0079805
http://purl.obolibrary.org/obo/CL_0000216	http://purl.obolibrary.org/obo/UPHENO_0079806
http://purl.obolibrary.org/obo/CL_0002638	http://purl.obolibrary.org/obo/UPHENO_0079807
http://purl.obolibrary.org/obo/CL_0000218	http://purl.obolibrary.org/obo/UPHENO_0079808
http://purl.obolibrary.org/obo/CL_0002196	http://purl.obolibrary.org/obo/UPHENO_0079809
http://purl.obolibrary.org/obo/CL_0000695	http://purl.obolibrary.org/obo/UPHENO_0079810
http://purl.obolibrary.org/obo/CL_0000453	http://purl.obolibrary.org/obo/UPHENO_0079811
http://purl.obolibrary.org/obo/CL_0000696	http://purl.obolibrary.org/obo/UPHENO_0079812
http://purl.obolibrary.org/obo/CL_0000333	http://purl.obolibrary.org/obo/UPHENO_0079813
http://purl.obolibrary.org/obo/CL_0000576	http://purl.obolibrary.org/obo/UPHENO_0079814
http://purl.obolibrary.org/obo/CL_0002633	http://purl.obolibrary.org/obo/UPHENO_0079815
http://purl.obolibrary.org/obo/CL_1001610	http://purl.obolibrary.org/obo/UPHENO_0079816
http://purl.obolibrary.org/obo/CL_0000451	http://purl.obolibrary.org/obo/UPHENO_0079817
http://purl.obolibrary.org/obo/CL_0000573	http://purl.obolibrary.org/obo/UPHENO_0079818
http://purl.obolibrary.org/obo/CL_0007011	http://purl.obolibrary.org/obo/UPHENO_0079819
