chemical_entity	location	defined_class
http://purl.obolibrary.org/obo/PR_000000017	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068033
http://purl.obolibrary.org/obo/CHEBI_75431	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068034
http://purl.obolibrary.org/obo/CHEBI_17544	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068036
http://purl.obolibrary.org/obo/CHEBI_27570	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068037
http://purl.obolibrary.org/obo/PR_000008056	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068038
http://purl.obolibrary.org/obo/CHEBI_26986	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068042
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0002385	http://purl.obolibrary.org/obo/UPHENO_0089918
http://purl.obolibrary.org/obo/CHEBI_22868	http://purl.obolibrary.org/obo/UBERON_0001988	http://purl.obolibrary.org/obo/UPHENO_0089919
http://purl.obolibrary.org/obo/PR_000009054	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068056
http://purl.obolibrary.org/obo/CHEBI_16947	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068059
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0006314	http://purl.obolibrary.org/obo/UPHENO_0068064
http://purl.obolibrary.org/obo/CHEBI_28087	http://purl.obolibrary.org/obo/UBERON_0001133	http://purl.obolibrary.org/obo/UPHENO_0068066
http://purl.obolibrary.org/obo/PR_000013429	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068068
http://purl.obolibrary.org/obo/PR_000001471	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068069
http://purl.obolibrary.org/obo/CHEBI_33569	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068075
http://purl.obolibrary.org/obo/CHEBI_16827	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068077
http://purl.obolibrary.org/obo/CHEBI_35692	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068078
http://purl.obolibrary.org/obo/CHEBI_28938	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068093
http://purl.obolibrary.org/obo/PR_000001317	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068098
http://purl.obolibrary.org/obo/CHEBI_8337	http://purl.obolibrary.org/obo/CL_0000232	http://purl.obolibrary.org/obo/UPHENO_0078523
http://purl.obolibrary.org/obo/CHEBI_28087	http://purl.obolibrary.org/obo/UBERON_0001134	http://purl.obolibrary.org/obo/UPHENO_0068101
http://purl.obolibrary.org/obo/PR_000013883	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068106
http://purl.obolibrary.org/obo/CHEBI_24898	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068107
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0002298	http://purl.obolibrary.org/obo/UPHENO_0068109
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068110
http://purl.obolibrary.org/obo/CHEBI_26708	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068114
http://purl.obolibrary.org/obo/PR_000007034	http://purl.obolibrary.org/obo/UBERON_0000947	http://purl.obolibrary.org/obo/UPHENO_0068117
http://purl.obolibrary.org/obo/PR_000008924	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068119
http://purl.obolibrary.org/obo/PR_000003968	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068121
http://purl.obolibrary.org/obo/CHEBI_22984	http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UPHENO_0078524
http://purl.obolibrary.org/obo/CHEBI_24741	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068137
http://purl.obolibrary.org/obo/CHEBI_16742	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068148
http://purl.obolibrary.org/obo/CHEBI_16865	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068150
http://purl.obolibrary.org/obo/CHEBI_15891	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068152
http://purl.obolibrary.org/obo/CHEBI_16919	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068157
http://purl.obolibrary.org/obo/CHEBI_35143	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068158
http://purl.obolibrary.org/obo/CHEBI_9937	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068160
http://purl.obolibrary.org/obo/CHEBI_24996	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068165
http://purl.obolibrary.org/obo/CHEBI_18186	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068171
http://purl.obolibrary.org/obo/CHEBI_25107	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068173
http://purl.obolibrary.org/obo/CHEBI_15428	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068184
http://purl.obolibrary.org/obo/CHEBI_28694	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UPHENO_0068192
http://purl.obolibrary.org/obo/CHEBI_27363	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UPHENO_0068193
http://purl.obolibrary.org/obo/CHEBI_16113	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UPHENO_0068198
http://purl.obolibrary.org/obo/CHEBI_28087	http://purl.obolibrary.org/obo/UBERON_0002385	http://purl.obolibrary.org/obo/UPHENO_0089920
http://purl.obolibrary.org/obo/PR_000001382	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068202
http://purl.obolibrary.org/obo/CHEBI_17234	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068204
http://purl.obolibrary.org/obo/PR_000001374	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068205
http://purl.obolibrary.org/obo/PR_000001373	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068206
http://purl.obolibrary.org/obo/PR_000001376	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068207
http://purl.obolibrary.org/obo/CHEBI_17230	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068210
http://purl.obolibrary.org/obo/PR_000001136	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068211
http://purl.obolibrary.org/obo/PR_000001135	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068212
http://purl.obolibrary.org/obo/CHEBI_16973	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068213
http://purl.obolibrary.org/obo/CHEBI_17126	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068215
http://purl.obolibrary.org/obo/CHEBI_15377	http://purl.obolibrary.org/obo/UBERON_0001988	http://purl.obolibrary.org/obo/UPHENO_0089921
http://purl.obolibrary.org/obo/CHEBI_16856	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068219
http://purl.obolibrary.org/obo/CHEBI_25094	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068224
http://purl.obolibrary.org/obo/CHEBI_16737	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068226
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/CL_0000000	http://purl.obolibrary.org/obo/UPHENO_0078540
http://purl.obolibrary.org/obo/CHEBI_18211	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068228
http://purl.obolibrary.org/obo/CHEBI_33568	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068238
http://purl.obolibrary.org/obo/CHEBI_33567	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068239
http://purl.obolibrary.org/obo/CHEBI_16247	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068240
http://purl.obolibrary.org/obo/CHEBI_16113	http://purl.obolibrary.org/obo/UBERON_0001988	http://purl.obolibrary.org/obo/UPHENO_0089922
http://purl.obolibrary.org/obo/CHEBI_30660	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068259
http://purl.obolibrary.org/obo/PR_000007856	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068260
http://purl.obolibrary.org/obo/CHEBI_17347	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068263
http://purl.obolibrary.org/obo/CHEBI_28790	http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UPHENO_0078528
http://purl.obolibrary.org/obo/PR_000001392	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068273
http://purl.obolibrary.org/obo/PR_000001391	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068274
http://purl.obolibrary.org/obo/PR_000001393	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068275
http://purl.obolibrary.org/obo/CHEBI_16134	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068277
http://purl.obolibrary.org/obo/PR_000001387	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068279
http://purl.obolibrary.org/obo/CHEBI_22984	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068280
http://purl.obolibrary.org/obo/CHEBI_18248	http://purl.obolibrary.org/obo/UBERON_0001264	http://purl.obolibrary.org/obo/UPHENO_0068282
http://purl.obolibrary.org/obo/CHEBI_18248	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068285
http://purl.obolibrary.org/obo/CHEBI_18248	http://purl.obolibrary.org/obo/UBERON_0002113	http://purl.obolibrary.org/obo/UPHENO_0068286
http://purl.obolibrary.org/obo/CHEBI_27266	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068287
http://purl.obolibrary.org/obo/PR_000013246	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068289
http://purl.obolibrary.org/obo/CHEBI_18248	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0068291
http://purl.obolibrary.org/obo/CHEBI_23965	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068293
http://purl.obolibrary.org/obo/CHEBI_16189	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068302
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0000947	http://purl.obolibrary.org/obo/UPHENO_0068303
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0000948	http://purl.obolibrary.org/obo/UPHENO_0068304
http://purl.obolibrary.org/obo/PR_000005867	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068306
http://purl.obolibrary.org/obo/CHEBI_18243	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068307
http://purl.obolibrary.org/obo/CHEBI_16761	http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UPHENO_0078530
http://purl.obolibrary.org/obo/CHEBI_33569	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068309
http://purl.obolibrary.org/obo/CHEBI_29016	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068310
http://purl.obolibrary.org/obo/CHEBI_28044	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068312
http://purl.obolibrary.org/obo/PR_000001370	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068318
http://purl.obolibrary.org/obo/CHEBI_16199	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068319
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UPHENO_0068322
http://purl.obolibrary.org/obo/CHEBI_18257	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068323
http://purl.obolibrary.org/obo/CHEBI_18258	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068325
http://purl.obolibrary.org/obo/PR_000001379	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068328
http://purl.obolibrary.org/obo/CHEBI_16541	http://purl.obolibrary.org/obo/GO_0005764	http://purl.obolibrary.org/obo/UPHENO_0068329
http://purl.obolibrary.org/obo/CHEBI_26708	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068338
http://purl.obolibrary.org/obo/PR_000001396	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068340
http://purl.obolibrary.org/obo/CHEBI_26216	http://purl.obolibrary.org/obo/CL_0000232	http://purl.obolibrary.org/obo/UPHENO_0078531
http://purl.obolibrary.org/obo/PR_000001395	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068341
http://purl.obolibrary.org/obo/PR_000001369	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068343
http://purl.obolibrary.org/obo/PR_000001368	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068345
http://purl.obolibrary.org/obo/CHEBI_18248	http://purl.obolibrary.org/obo/UBERON_0002106	http://purl.obolibrary.org/obo/UPHENO_0068347
http://purl.obolibrary.org/obo/CHEBI_18237	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068348
http://purl.obolibrary.org/obo/PR_000036009	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068349
http://purl.obolibrary.org/obo/CHEBI_24741	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0067991
http://purl.obolibrary.org/obo/CHEBI_25017	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0067992
http://purl.obolibrary.org/obo/CHEBI_18248	http://purl.obolibrary.org/obo/UBERON_0000160	http://purl.obolibrary.org/obo/UPHENO_0067993
http://purl.obolibrary.org/obo/CHEBI_16919	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0067996
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0001630	http://purl.obolibrary.org/obo/UPHENO_0067997
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0001988	http://purl.obolibrary.org/obo/UPHENO_0067998
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/GO_0005886	http://purl.obolibrary.org/obo/UPHENO_0068000
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/GO_0005764	http://purl.obolibrary.org/obo/UPHENO_0068002
http://purl.obolibrary.org/obo/CHEBI_7044	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068003
http://purl.obolibrary.org/obo/CHEBI_17026	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068004
http://purl.obolibrary.org/obo/CHEBI_15422	http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UPHENO_0078521
http://purl.obolibrary.org/obo/CHEBI_17996	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068010
http://purl.obolibrary.org/obo/CHEBI_17754	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068011
http://purl.obolibrary.org/obo/CHEBI_17755	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068013
http://purl.obolibrary.org/obo/CHEBI_26739	http://purl.obolibrary.org/obo/GO_0005886	http://purl.obolibrary.org/obo/UPHENO_0068021
http://purl.obolibrary.org/obo/CHEBI_16541	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068028
http://purl.obolibrary.org/obo/CHEBI_35143	http://purl.obolibrary.org/obo/CL_0000595	http://purl.obolibrary.org/obo/UPHENO_0078522
http://purl.obolibrary.org/obo/CHEBI_36477	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UPHENO_0068035
http://purl.obolibrary.org/obo/CHEBI_15889	http://purl.obolibrary.org/obo/UBERON_0000955	http://purl.obolibrary.org/obo/UPHENO_0068044
http://purl.obolibrary.org/obo/CHEBI_25354	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068045
http://purl.obolibrary.org/obo/CHEBI_18085	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068046
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UBERON_0001969	http://purl.obolibrary.org/obo/UPHENO_0068049
http://purl.obolibrary.org/obo/CHEBI_17234	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068054
http://purl.obolibrary.org/obo/CHEBI_17855	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068055
http://purl.obolibrary.org/obo/CHEBI_17855	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0068057
http://purl.obolibrary.org/obo/CHEBI_26216	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068063
http://purl.obolibrary.org/obo/CHEBI_28358	http://purl.obolibrary.org/obo/UBERON_0006314	http://purl.obolibrary.org/obo/UPHENO_0068065
http://purl.obolibrary.org/obo/PR_000009758	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068074
http://purl.obolibrary.org/obo/CHEBI_25094	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068081
http://purl.obolibrary.org/obo/CHEBI_24261	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068083
http://purl.obolibrary.org/obo/PR_000000001	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068097
http://purl.obolibrary.org/obo/PR_000009054	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068100
http://purl.obolibrary.org/obo/PR_000007891	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068103
http://purl.obolibrary.org/obo/CHEBI_28694	http://purl.obolibrary.org/obo/UBERON_0002113	http://purl.obolibrary.org/obo/UPHENO_0068111
http://purl.obolibrary.org/obo/CHEBI_27266	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068113
http://purl.obolibrary.org/obo/CHEBI_28694	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0068116
http://purl.obolibrary.org/obo/CHEBI_15422	http://purl.obolibrary.org/obo/CL_0000000	http://purl.obolibrary.org/obo/UPHENO_0088382
http://purl.obolibrary.org/obo/CHEBI_35366	http://purl.obolibrary.org/obo/UBERON_0001630	http://purl.obolibrary.org/obo/UPHENO_0068126
http://purl.obolibrary.org/obo/CHEBI_26020	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068130
http://purl.obolibrary.org/obo/CHEBI_35143	http://purl.obolibrary.org/obo/UBERON_0001969	http://purl.obolibrary.org/obo/UPHENO_0068132
http://purl.obolibrary.org/obo/CHEBI_16113	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0068133
http://purl.obolibrary.org/obo/CHEBI_22984	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068134
http://purl.obolibrary.org/obo/PR_000001091	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068135
http://purl.obolibrary.org/obo/PR_000001092	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068140
http://purl.obolibrary.org/obo/CHEBI_29016	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068143
http://purl.obolibrary.org/obo/CHEBI_64709	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068144
http://purl.obolibrary.org/obo/CHEBI_16113	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068145
http://purl.obolibrary.org/obo/CHEBI_16449	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068146
http://purl.obolibrary.org/obo/CHEBI_16189	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068153
http://purl.obolibrary.org/obo/CHEBI_26271	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068162
http://purl.obolibrary.org/obo/CHEBI_18059	http://purl.obolibrary.org/obo/UBERON_0001988	http://purl.obolibrary.org/obo/UPHENO_0068164
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/CL_0000595	http://purl.obolibrary.org/obo/UPHENO_0078525
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/CL_0000233	http://purl.obolibrary.org/obo/UPHENO_0078526
http://purl.obolibrary.org/obo/CHEBI_27226	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068166
http://purl.obolibrary.org/obo/CHEBI_81569	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068167
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/CL_0000232	http://purl.obolibrary.org/obo/UPHENO_0068530
http://purl.obolibrary.org/obo/CHEBI_33709	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068169
http://purl.obolibrary.org/obo/CHEBI_30860	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068170
http://purl.obolibrary.org/obo/CHEBI_18243	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068172
http://purl.obolibrary.org/obo/CHEBI_18257	http://purl.obolibrary.org/obo/UBERON_0001088	http://purl.obolibrary.org/obo/UPHENO_0068175
http://purl.obolibrary.org/obo/CHEBI_17544	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068176
http://purl.obolibrary.org/obo/CHEBI_16336	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0089923
http://purl.obolibrary.org/obo/CHEBI_28300	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068177
http://purl.obolibrary.org/obo/CHEBI_81567	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068179
http://purl.obolibrary.org/obo/CHEBI_81568	http://purl.obolibrary.org/obo/UBERON_0000178	http://purl.obolibrary.org/obo/UPHENO_0068181
