anatomical_entity	location	defined_class
http://purl.obolibrary.org/obo/UBERON_0001703	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048341
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048317
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048331
http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048319
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048363
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0001021	http://purl.obolibrary.org/obo/UPHENO_0048358
http://purl.obolibrary.org/obo/UBERON_0016423	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048348
http://purl.obolibrary.org/obo/UBERON_0000347	http://purl.obolibrary.org/obo/UBERON_0001021	http://purl.obolibrary.org/obo/UPHENO_0048356
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048313
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048316
http://purl.obolibrary.org/obo/UBERON_0005808	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048322
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048323
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048324
http://purl.obolibrary.org/obo/UBERON_0004755	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048325
http://purl.obolibrary.org/obo/UBERON_0002384	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048328
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048329
http://purl.obolibrary.org/obo/UBERON_0002481	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048330
http://purl.obolibrary.org/obo/UBERON_0000075	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048332
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048334
http://purl.obolibrary.org/obo/UBERON_0011158	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048336
http://purl.obolibrary.org/obo/UBERON_0011216	http://purl.obolibrary.org/obo/UBERON_0003128	http://purl.obolibrary.org/obo/UPHENO_0048338
http://purl.obolibrary.org/obo/UBERON_0001439	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048340
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0000981	http://purl.obolibrary.org/obo/UPHENO_0048344
http://purl.obolibrary.org/obo/UBERON_0010000	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048349
http://purl.obolibrary.org/obo/UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048350
http://purl.obolibrary.org/obo/UBERON_0001439	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048351
http://purl.obolibrary.org/obo/UBERON_0002384	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048352
http://purl.obolibrary.org/obo/UBERON_0002481	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048353
http://purl.obolibrary.org/obo/UBERON_0000061	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048354
http://purl.obolibrary.org/obo/UBERON_0005808	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048359
http://purl.obolibrary.org/obo/UBERON_0005162	http://purl.obolibrary.org/obo/UBERON_0001021	http://purl.obolibrary.org/obo/UPHENO_0048360
http://purl.obolibrary.org/obo/UBERON_0004755	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048361
http://purl.obolibrary.org/obo/UBERON_0000479	http://purl.obolibrary.org/obo/UBERON_0016422	http://purl.obolibrary.org/obo/UPHENO_0048362
http://purl.obolibrary.org/obo/UBERON_0000477	http://purl.obolibrary.org/obo/UBERON_0001021	http://purl.obolibrary.org/obo/UPHENO_0048364
