biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0008219	http://purl.obolibrary.org/obo/UPHENO_0079408
http://purl.obolibrary.org/obo/GO_0051964	http://purl.obolibrary.org/obo/UPHENO_0081684
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0079263
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0079251
http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/UPHENO_0079471
http://purl.obolibrary.org/obo/GO_0008610	http://purl.obolibrary.org/obo/UPHENO_0079292
http://purl.obolibrary.org/obo/GO_0035825	http://purl.obolibrary.org/obo/UPHENO_0081685
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0079249
http://purl.obolibrary.org/obo/GO_0036269	http://purl.obolibrary.org/obo/UPHENO_0079250
http://purl.obolibrary.org/obo/GO_0007631	http://purl.obolibrary.org/obo/UPHENO_0079252
http://purl.obolibrary.org/obo/GO_0051301	http://purl.obolibrary.org/obo/UPHENO_0079253
http://purl.obolibrary.org/obo/GO_0006897	http://purl.obolibrary.org/obo/UPHENO_0079254
http://purl.obolibrary.org/obo/GO_0032007	http://purl.obolibrary.org/obo/UPHENO_0079255
http://purl.obolibrary.org/obo/GO_0006412	http://purl.obolibrary.org/obo/UPHENO_0079256
http://purl.obolibrary.org/obo/GO_0046351	http://purl.obolibrary.org/obo/UPHENO_0079257
http://purl.obolibrary.org/obo/GO_1990266	http://purl.obolibrary.org/obo/UPHENO_0079258
http://purl.obolibrary.org/obo/GO_0040011	http://purl.obolibrary.org/obo/UPHENO_0079259
http://purl.obolibrary.org/obo/GO_0042552	http://purl.obolibrary.org/obo/UPHENO_0090122
http://purl.obolibrary.org/obo/GO_0042310	http://purl.obolibrary.org/obo/UPHENO_0079260
http://purl.obolibrary.org/obo/GO_0042311	http://purl.obolibrary.org/obo/UPHENO_0079261
http://purl.obolibrary.org/obo/GO_1990708	http://purl.obolibrary.org/obo/UPHENO_0079262
