anatomical_entity	location	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0001456	http://purl.obolibrary.org/obo/UPHENO_0081786
http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/UBERON_0001456	http://purl.obolibrary.org/obo/UPHENO_0081788
http://purl.obolibrary.org/obo/UBERON_0001015	http://purl.obolibrary.org/obo/UBERON_0004473	http://purl.obolibrary.org/obo/UPHENO_0081789
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UBERON_0004473	http://purl.obolibrary.org/obo/UPHENO_0081791
