anatomical_entity	defined_class
http://purl.obolibrary.org/obo/UBERON_0001062	http://purl.obolibrary.org/obo/UPHENO_0086143
http://purl.obolibrary.org/obo/UBERON_0002544	http://purl.obolibrary.org/obo/UPHENO_0086144
http://purl.obolibrary.org/obo/UBERON_0003623	http://purl.obolibrary.org/obo/UPHENO_0086145
http://purl.obolibrary.org/obo/UBERON_0003634	http://purl.obolibrary.org/obo/UPHENO_0086146
http://purl.obolibrary.org/obo/UBERON_0001466	http://purl.obolibrary.org/obo/UPHENO_0086147
http://purl.obolibrary.org/obo/UBERON_0003624	http://purl.obolibrary.org/obo/UPHENO_0086148
http://purl.obolibrary.org/obo/UBERON_0003635	http://purl.obolibrary.org/obo/UPHENO_0086149
http://purl.obolibrary.org/obo/UBERON_0002389	http://purl.obolibrary.org/obo/UPHENO_0086150
http://purl.obolibrary.org/obo/UBERON_0003632	http://purl.obolibrary.org/obo/UPHENO_0086151
http://purl.obolibrary.org/obo/UBERON_0004314	http://purl.obolibrary.org/obo/UPHENO_0086152
http://purl.obolibrary.org/obo/UBERON_0003622	http://purl.obolibrary.org/obo/UPHENO_0086153
http://purl.obolibrary.org/obo/UBERON_0003633	http://purl.obolibrary.org/obo/UPHENO_0086154
http://purl.obolibrary.org/obo/UBERON_0004337	http://purl.obolibrary.org/obo/UPHENO_0086155
http://purl.obolibrary.org/obo/UBERON_0003631	http://purl.obolibrary.org/obo/UPHENO_0086156
http://purl.obolibrary.org/obo/UBERON_0001463	http://purl.obolibrary.org/obo/UPHENO_0086157
http://purl.obolibrary.org/obo/UBERON_0002398	http://purl.obolibrary.org/obo/UPHENO_0086158
http://purl.obolibrary.org/obo/UBERON_0003625	http://purl.obolibrary.org/obo/UPHENO_0086159
