chemical_entity	defined_class
http://purl.obolibrary.org/obo/PR_000011107	http://purl.obolibrary.org/obo/UPHENO_0048686
http://purl.obolibrary.org/obo/CHEBI_24431	http://purl.obolibrary.org/obo/UPHENO_0048687
http://purl.obolibrary.org/obo/CHEBI_25805	http://purl.obolibrary.org/obo/UPHENO_0048688
http://purl.obolibrary.org/obo/PR_000007975	http://purl.obolibrary.org/obo/UPHENO_0048689
http://purl.obolibrary.org/obo/CHEBI_60525	http://purl.obolibrary.org/obo/UPHENO_0048690
http://purl.obolibrary.org/obo/CHEBI_36080	http://purl.obolibrary.org/obo/UPHENO_0089354
http://purl.obolibrary.org/obo/CHEBI_33697	http://purl.obolibrary.org/obo/UPHENO_0081911
http://purl.obolibrary.org/obo/CHEBI_8653	http://purl.obolibrary.org/obo/UPHENO_0081912
