biological_process	location	defined_class
http://purl.obolibrary.org/obo/GO_0071695	http://purl.obolibrary.org/obo/UBERON_0004288	http://purl.obolibrary.org/obo/UPHENO_0074626
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001756	http://purl.obolibrary.org/obo/UPHENO_0074627
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001758	http://purl.obolibrary.org/obo/UPHENO_0074628
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001758	http://purl.obolibrary.org/obo/UPHENO_0074630
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001756	http://purl.obolibrary.org/obo/UPHENO_0074631
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0008982	http://purl.obolibrary.org/obo/UPHENO_0074635
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0008982	http://purl.obolibrary.org/obo/UPHENO_0074638
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0007844	http://purl.obolibrary.org/obo/UPHENO_0074639
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0010230	http://purl.obolibrary.org/obo/UPHENO_0074640
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0010230	http://purl.obolibrary.org/obo/UPHENO_0074642
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002046	http://purl.obolibrary.org/obo/UPHENO_0074646
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002515	http://purl.obolibrary.org/obo/UPHENO_0074648
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002515	http://purl.obolibrary.org/obo/UPHENO_0074650
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001301	http://purl.obolibrary.org/obo/UPHENO_0074651
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002048	http://purl.obolibrary.org/obo/UPHENO_0074652
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002165	http://purl.obolibrary.org/obo/UPHENO_0074654
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002407	http://purl.obolibrary.org/obo/UPHENO_0074656
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002097	http://purl.obolibrary.org/obo/UPHENO_0074657
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002113	http://purl.obolibrary.org/obo/UPHENO_0074668
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002107	http://purl.obolibrary.org/obo/UPHENO_0074669
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0002407	http://purl.obolibrary.org/obo/UPHENO_0074670
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0002407	http://purl.obolibrary.org/obo/UPHENO_0074671
http://purl.obolibrary.org/obo/GO_0009987	http://purl.obolibrary.org/obo/CL_0000125	http://purl.obolibrary.org/obo/UPHENO_0074673
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0000057	http://purl.obolibrary.org/obo/UPHENO_0074678
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0002358	http://purl.obolibrary.org/obo/UPHENO_0074679
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001264	http://purl.obolibrary.org/obo/UPHENO_0074680
http://purl.obolibrary.org/obo/GO_0006950	http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/UPHENO_0074681
http://purl.obolibrary.org/obo/GO_0006952	http://purl.obolibrary.org/obo/UBERON_0001474	http://purl.obolibrary.org/obo/UPHENO_0074682
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001825	http://purl.obolibrary.org/obo/UPHENO_0074683
http://purl.obolibrary.org/obo/GO_0050896	http://purl.obolibrary.org/obo/UBERON_0001828	http://purl.obolibrary.org/obo/UPHENO_0074684
