biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0080377
http://purl.obolibrary.org/obo/GO_0003094	http://purl.obolibrary.org/obo/UPHENO_0080378
http://purl.obolibrary.org/obo/GO_0097205	http://purl.obolibrary.org/obo/UPHENO_0080379
http://purl.obolibrary.org/obo/GO_0008015	http://purl.obolibrary.org/obo/UPHENO_0080380
http://purl.obolibrary.org/obo/GO_0070227	http://purl.obolibrary.org/obo/UPHENO_0080381
http://purl.obolibrary.org/obo/GO_0032502	http://purl.obolibrary.org/obo/UPHENO_0080382
http://purl.obolibrary.org/obo/GO_0043050	http://purl.obolibrary.org/obo/UPHENO_0080383
http://purl.obolibrary.org/obo/GO_0032402	http://purl.obolibrary.org/obo/UPHENO_0080384
http://purl.obolibrary.org/obo/GO_0003401	http://purl.obolibrary.org/obo/UPHENO_0080385
http://purl.obolibrary.org/obo/GO_0007507	http://purl.obolibrary.org/obo/UPHENO_0080386
http://purl.obolibrary.org/obo/GO_0006936	http://purl.obolibrary.org/obo/UPHENO_0080387
http://purl.obolibrary.org/obo/GO_0051402	http://purl.obolibrary.org/obo/UPHENO_0080388
http://purl.obolibrary.org/obo/GO_1990266	http://purl.obolibrary.org/obo/UPHENO_0080389
http://purl.obolibrary.org/obo/GO_0051301	http://purl.obolibrary.org/obo/UPHENO_0080390
http://purl.obolibrary.org/obo/GO_0042074	http://purl.obolibrary.org/obo/UPHENO_0080391
http://purl.obolibrary.org/obo/GO_0008078	http://purl.obolibrary.org/obo/UPHENO_0080392
http://purl.obolibrary.org/obo/GO_0009790	http://purl.obolibrary.org/obo/UPHENO_0080393
http://purl.obolibrary.org/obo/GO_0007049	http://purl.obolibrary.org/obo/UPHENO_0080394
http://purl.obolibrary.org/obo/GO_0061337	http://purl.obolibrary.org/obo/UPHENO_0080395
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0080396
http://purl.obolibrary.org/obo/GO_0036269	http://purl.obolibrary.org/obo/UPHENO_0080397
http://purl.obolibrary.org/obo/GO_0060047	http://purl.obolibrary.org/obo/UPHENO_0080398
http://purl.obolibrary.org/obo/GO_0036268	http://purl.obolibrary.org/obo/UPHENO_0080399
http://purl.obolibrary.org/obo/GO_0001966	http://purl.obolibrary.org/obo/UPHENO_0080400
http://purl.obolibrary.org/obo/GO_0033275	http://purl.obolibrary.org/obo/UPHENO_0080401
http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/UPHENO_0080402
http://purl.obolibrary.org/obo/GO_0031987	http://purl.obolibrary.org/obo/UPHENO_0080403
http://purl.obolibrary.org/obo/GO_0048920	http://purl.obolibrary.org/obo/UPHENO_0080404
http://purl.obolibrary.org/obo/GO_0051876	http://purl.obolibrary.org/obo/UPHENO_0080405
http://purl.obolibrary.org/obo/GO_0070371	http://purl.obolibrary.org/obo/UPHENO_0080406
http://purl.obolibrary.org/obo/GO_0031109	http://purl.obolibrary.org/obo/UPHENO_0080407
http://purl.obolibrary.org/obo/GO_0072592	http://purl.obolibrary.org/obo/UPHENO_0080408
http://purl.obolibrary.org/obo/GO_0048589	http://purl.obolibrary.org/obo/UPHENO_0080409
http://purl.obolibrary.org/obo/GO_0006120	http://purl.obolibrary.org/obo/UPHENO_0080410
http://purl.obolibrary.org/obo/GO_0043133	http://purl.obolibrary.org/obo/UPHENO_0080411
http://purl.obolibrary.org/obo/GO_1903047	http://purl.obolibrary.org/obo/UPHENO_0080412
http://purl.obolibrary.org/obo/GO_0007631	http://purl.obolibrary.org/obo/UPHENO_0080413
http://purl.obolibrary.org/obo/GO_0007596	http://purl.obolibrary.org/obo/UPHENO_0080414
http://purl.obolibrary.org/obo/GO_0006122	http://purl.obolibrary.org/obo/UPHENO_0080415
http://purl.obolibrary.org/obo/GO_0046666	http://purl.obolibrary.org/obo/UPHENO_0080416
http://purl.obolibrary.org/obo/GO_0071965	http://purl.obolibrary.org/obo/UPHENO_0080417
http://purl.obolibrary.org/obo/GO_0031101	http://purl.obolibrary.org/obo/UPHENO_0080418
http://purl.obolibrary.org/obo/GO_0016049	http://purl.obolibrary.org/obo/UPHENO_0080419
