biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0000423	http://purl.obolibrary.org/obo/UPHENO_0077427
http://purl.obolibrary.org/obo/GO_0008219	http://purl.obolibrary.org/obo/UPHENO_0082838
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0077428
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0077429
http://purl.obolibrary.org/obo/GO_0006915	http://purl.obolibrary.org/obo/UPHENO_0077430
http://purl.obolibrary.org/obo/GO_0007626	http://purl.obolibrary.org/obo/UPHENO_0077431
http://purl.obolibrary.org/obo/GO_0036269	http://purl.obolibrary.org/obo/UPHENO_0077432
http://purl.obolibrary.org/obo/GO_0007631	http://purl.obolibrary.org/obo/UPHENO_0077433
http://purl.obolibrary.org/obo/GO_0051301	http://purl.obolibrary.org/obo/UPHENO_0077434
http://purl.obolibrary.org/obo/GO_0003146	http://purl.obolibrary.org/obo/UPHENO_0077436
http://purl.obolibrary.org/obo/GO_0051701	http://purl.obolibrary.org/obo/UPHENO_0084234
http://purl.obolibrary.org/obo/GO_1990266	http://purl.obolibrary.org/obo/UPHENO_0077437
http://purl.obolibrary.org/obo/GO_0030866	http://purl.obolibrary.org/obo/UPHENO_0077438
http://purl.obolibrary.org/obo/GO_0030509	http://purl.obolibrary.org/obo/UPHENO_0077439
http://purl.obolibrary.org/obo/GO_0003261	http://purl.obolibrary.org/obo/UPHENO_0077441
http://purl.obolibrary.org/obo/GO_0003140	http://purl.obolibrary.org/obo/UPHENO_0077442
http://purl.obolibrary.org/obo/GO_0003262	http://purl.obolibrary.org/obo/UPHENO_0077443
http://purl.obolibrary.org/obo/GO_1902600	http://purl.obolibrary.org/obo/UPHENO_0084235
http://purl.obolibrary.org/obo/GO_0003144	http://purl.obolibrary.org/obo/UPHENO_0077445
http://purl.obolibrary.org/obo/GO_0035195	http://purl.obolibrary.org/obo/UPHENO_0077452
http://purl.obolibrary.org/obo/GO_0018991	http://purl.obolibrary.org/obo/UPHENO_0084236
http://purl.obolibrary.org/obo/GO_0014032	http://purl.obolibrary.org/obo/UPHENO_0077454
http://purl.obolibrary.org/obo/GO_0070444	http://purl.obolibrary.org/obo/UPHENO_0077455
http://purl.obolibrary.org/obo/GO_0007613	http://purl.obolibrary.org/obo/UPHENO_0077456
