biological_process	defined_class
http://purl.obolibrary.org/obo/GO_0097421	http://purl.obolibrary.org/obo/UPHENO_0051010
http://purl.obolibrary.org/obo/GO_0001666	http://purl.obolibrary.org/obo/UPHENO_0049879
http://purl.obolibrary.org/obo/GO_0007143	http://purl.obolibrary.org/obo/UPHENO_0089680
http://purl.obolibrary.org/obo/GO_0044321	http://purl.obolibrary.org/obo/UPHENO_0089681
http://purl.obolibrary.org/obo/GO_0007056	http://purl.obolibrary.org/obo/UPHENO_0089682
http://purl.obolibrary.org/obo/GO_0043403	http://purl.obolibrary.org/obo/UPHENO_0083067
http://purl.obolibrary.org/obo/GO_0040038	http://purl.obolibrary.org/obo/UPHENO_0089683
http://purl.obolibrary.org/obo/GO_0008150	http://purl.obolibrary.org/obo/UPHENO_0049587
http://purl.obolibrary.org/obo/GO_0061026	http://purl.obolibrary.org/obo/UPHENO_0051022
http://purl.obolibrary.org/obo/GO_0099129	http://purl.obolibrary.org/obo/UPHENO_0088214
http://purl.obolibrary.org/obo/GO_0032602	http://purl.obolibrary.org/obo/UPHENO_0080590
http://purl.obolibrary.org/obo/GO_0006776	http://purl.obolibrary.org/obo/UPHENO_0078581
http://purl.obolibrary.org/obo/GO_0001764	http://purl.obolibrary.org/obo/UPHENO_0049852
http://purl.obolibrary.org/obo/GO_0070085	http://purl.obolibrary.org/obo/UPHENO_0078623
http://purl.obolibrary.org/obo/GO_0043084	http://purl.obolibrary.org/obo/UPHENO_0080583
http://purl.obolibrary.org/obo/GO_0001843	http://purl.obolibrary.org/obo/UPHENO_0051077
http://purl.obolibrary.org/obo/GO_0006693	http://purl.obolibrary.org/obo/UPHENO_0078624
http://purl.obolibrary.org/obo/GO_0042593	http://purl.obolibrary.org/obo/UPHENO_0050433
http://purl.obolibrary.org/obo/GO_0006493	http://purl.obolibrary.org/obo/UPHENO_0078583
http://purl.obolibrary.org/obo/GO_0042110	http://purl.obolibrary.org/obo/UPHENO_0078625
http://purl.obolibrary.org/obo/GO_0007268	http://purl.obolibrary.org/obo/UPHENO_0049907
http://purl.obolibrary.org/obo/GO_0042552	http://purl.obolibrary.org/obo/UPHENO_0050406
http://purl.obolibrary.org/obo/GO_0070527	http://purl.obolibrary.org/obo/UPHENO_0078627
http://purl.obolibrary.org/obo/GO_0042755	http://purl.obolibrary.org/obo/UPHENO_0049798
http://purl.obolibrary.org/obo/GO_0014831	http://purl.obolibrary.org/obo/UPHENO_0050696
http://purl.obolibrary.org/obo/GO_0042359	http://purl.obolibrary.org/obo/UPHENO_0078628
http://purl.obolibrary.org/obo/GO_0042756	http://purl.obolibrary.org/obo/UPHENO_0078629
http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/UPHENO_0049858
http://purl.obolibrary.org/obo/GO_0042713	http://purl.obolibrary.org/obo/UPHENO_0078585
http://purl.obolibrary.org/obo/GO_0050892	http://purl.obolibrary.org/obo/UPHENO_0078630
http://purl.obolibrary.org/obo/GO_0030261	http://purl.obolibrary.org/obo/UPHENO_0049918
http://purl.obolibrary.org/obo/GO_0003014	http://purl.obolibrary.org/obo/UPHENO_0051191
http://purl.obolibrary.org/obo/GO_0006766	http://purl.obolibrary.org/obo/UPHENO_0078589
http://purl.obolibrary.org/obo/GO_0006687	http://purl.obolibrary.org/obo/UPHENO_0051153
http://purl.obolibrary.org/obo/GO_0022011	http://purl.obolibrary.org/obo/UPHENO_0050370
http://purl.obolibrary.org/obo/GO_0022010	http://purl.obolibrary.org/obo/UPHENO_0050372
