defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0131750	abnormal opening of the anterior neural tube	http://purl.obolibrary.org/obo/XAO_0000307	anterior neural tube
http://purl.obolibrary.org/obo/XPO_0115628	abnormally open neural tube	http://purl.obolibrary.org/obo/XAO_0003204	neural tube
