defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0141590	abnormally localised bipolar neuron in retinal ganglion cell layer	http://purl.obolibrary.org/obo/XAO_0004098	bipolar neuron	http://purl.obolibrary.org/obo/XAO_0003223	retinal ganglion cell layer
http://purl.obolibrary.org/obo/XPO_0141591	abnormally localised cilium in gastrocoel roof plate	http://purl.obolibrary.org/obo/XAO_0005008	cilium	http://purl.obolibrary.org/obo/XAO_0000094	gastrocoel roof plate
http://purl.obolibrary.org/obo/XPO_0141589	abnormally localised eye photoreceptor cell in retinal inner nuclear layer	http://purl.obolibrary.org/obo/XAO_0004110	eye photoreceptor cell	http://purl.obolibrary.org/obo/XAO_0003221	retinal inner nuclear layer
http://purl.obolibrary.org/obo/XPO_0141427	abnormally localised melanophore in dorsal fin	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0004063	dorsal fin
http://purl.obolibrary.org/obo/XPO_0141428	abnormally localised melanophore in epidermis	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0000028	epidermis
http://purl.obolibrary.org/obo/XPO_0141429	abnormally localised melanophore in eye	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0000179	eye
http://purl.obolibrary.org/obo/XPO_0141431	abnormally localised melanophore in head	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0003024	head
http://purl.obolibrary.org/obo/XPO_0141430	abnormally localised melanophore in optic nerve	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0000188	optic nerve
http://purl.obolibrary.org/obo/XPO_0141432	abnormally localised melanophore in optic stalk	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0000475	optic stalk
http://purl.obolibrary.org/obo/XPO_0141426	abnormally localised melanophore in retinal pigmented epithelium	http://purl.obolibrary.org/obo/XAO_0001014	melanophore	http://purl.obolibrary.org/obo/XAO_0003217	retinal pigmented epithelium
http://purl.obolibrary.org/obo/XPO_0141588	abnormally localised microtubule in epithelial cell	http://purl.obolibrary.org/obo/XAO_0005122	microtubule	http://purl.obolibrary.org/obo/XAO_0003249	epithelial cell
http://purl.obolibrary.org/obo/XPO_0141587	abnormally localised mitotic spindle in epithelial cell	http://purl.obolibrary.org/obo/XAO_0005009	mitotic spindle	http://purl.obolibrary.org/obo/XAO_0003249	epithelial cell
http://purl.obolibrary.org/obo/XPO_0141511	abnormally localised nucleus in myoblast	http://purl.obolibrary.org/obo/XAO_0005038	nucleus	http://purl.obolibrary.org/obo/XAO_0003015	myoblast
http://purl.obolibrary.org/obo/XPO_0141586	abnormally localised nucleus in myotome	http://purl.obolibrary.org/obo/XAO_0005038	nucleus	http://purl.obolibrary.org/obo/XAO_0000315	myotome
