defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0103619	abnormal number of forelimb digit 2	http://purl.obolibrary.org/obo/XAO_0004478	forelimb digit 2
http://purl.obolibrary.org/obo/XPO_0103620	abnormal number of forelimb digit 3	http://purl.obolibrary.org/obo/XAO_0004479	forelimb digit 3
http://purl.obolibrary.org/obo/XPO_0103621	abnormal number of forelimb digit 4	http://purl.obolibrary.org/obo/XAO_0004480	forelimb digit 4
http://purl.obolibrary.org/obo/XPO_0103622	abnormal number of forelimb digit 5	http://purl.obolibrary.org/obo/XAO_0004481	forelimb digit 5
http://purl.obolibrary.org/obo/XPO_0103611	abnormal number of forelimb digits	http://purl.obolibrary.org/obo/XAO_0003036	forelimb digit
http://purl.obolibrary.org/obo/XPO_0103614	abnormal number of hindlimb digit 1	http://purl.obolibrary.org/obo/XAO_0004239	hindlimb digit 1
http://purl.obolibrary.org/obo/XPO_0103615	abnormal number of hindlimb digit 2	http://purl.obolibrary.org/obo/XAO_0004412	hindlimb digit 2
http://purl.obolibrary.org/obo/XPO_0103616	abnormal number of hindlimb digit 3	http://purl.obolibrary.org/obo/XAO_0004413	hindlimb digit 3
http://purl.obolibrary.org/obo/XPO_0103617	abnormal number of hindlimb digit 4	http://purl.obolibrary.org/obo/XAO_0004414	hindlimb digit 4
http://purl.obolibrary.org/obo/XPO_0103618	abnormal number of hindlimb digit 5	http://purl.obolibrary.org/obo/XAO_0004415	hindlimb digit 5
http://purl.obolibrary.org/obo/XPO_0103613	abnormal number of hindlimb digits	http://purl.obolibrary.org/obo/XAO_0003035	hindlimb digit
http://purl.obolibrary.org/obo/XPO_0103612	abnormal number of metacarpal bones	http://purl.obolibrary.org/obo/XAO_0003208	metacarpus
