defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0115446	abnormally duplicated cardiac mesoderm	http://purl.obolibrary.org/obo/XAO_0000235	cardiac mesoderm
http://purl.obolibrary.org/obo/XPO_0115796	duplicated cement gland	http://purl.obolibrary.org/obo/XAO_0000033	cement gland
http://purl.obolibrary.org/obo/XPO_0115797	duplicated claw of hindlimb digit 1	http://purl.obolibrary.org/obo/XAO_0004417	claw of hindlimb digit 1
http://purl.obolibrary.org/obo/XPO_0115798	duplicated claw of hindlimb digit 2	http://purl.obolibrary.org/obo/XAO_0004418	claw of hindlimb digit 2
http://purl.obolibrary.org/obo/XPO_0115799	duplicated claw of hindlimb digit 3	http://purl.obolibrary.org/obo/XAO_0004419	claw of hindlimb digit 3
http://purl.obolibrary.org/obo/XPO_0115800	duplicated claw of hindlimb digit 4	http://purl.obolibrary.org/obo/XAO_0004420	claw of hindlimb digit 4
http://purl.obolibrary.org/obo/XPO_0115801	duplicated claw of hindlimb digit 5	http://purl.obolibrary.org/obo/XAO_0004421	claw of hindlimb digit 5
http://purl.obolibrary.org/obo/XPO_0115830	duplicated dorsal trunk	http://purl.obolibrary.org/obo/XAO_0005265	dorsal trunk
http://purl.obolibrary.org/obo/XPO_0141513	duplicated eye	http://purl.obolibrary.org/obo/XAO_0000179	eye
http://purl.obolibrary.org/obo/XPO_0115802	duplicated femur	http://purl.obolibrary.org/obo/XAO_0003214	femur
http://purl.obolibrary.org/obo/XPO_0115816	duplicated foot	http://purl.obolibrary.org/obo/XAO_0004300	foot
http://purl.obolibrary.org/obo/XPO_0115803	duplicated forelimb	http://purl.obolibrary.org/obo/XAO_0003030	forelimb
http://purl.obolibrary.org/obo/XPO_0115804	duplicated forelimb bud	http://purl.obolibrary.org/obo/XAO_0003065	forelimb bud
http://purl.obolibrary.org/obo/XPO_0115810	duplicated forelimb stylopod	http://purl.obolibrary.org/obo/XAO_0004295	forelimb stylopod
http://purl.obolibrary.org/obo/XPO_0115811	duplicated forelimb zeugopod	http://purl.obolibrary.org/obo/XAO_0004297	forelimb zeugopod
http://purl.obolibrary.org/obo/XPO_0115805	duplicated hand	http://purl.obolibrary.org/obo/XAO_0004299	hand
http://purl.obolibrary.org/obo/XPO_0115812	duplicated head	http://purl.obolibrary.org/obo/XAO_0003024	head
http://purl.obolibrary.org/obo/XPO_0115813	duplicated heart	http://purl.obolibrary.org/obo/XAO_0000064	heart
http://purl.obolibrary.org/obo/XPO_0115814	duplicated hindlimb	http://purl.obolibrary.org/obo/XAO_0003031	hindlimb
http://purl.obolibrary.org/obo/XPO_0115815	duplicated hindlimb bud	http://purl.obolibrary.org/obo/XAO_0003066	hindlimb bud
http://purl.obolibrary.org/obo/XPO_0115826	duplicated hindlimb stylopod	http://purl.obolibrary.org/obo/XAO_0004296	hindlimb stylopod
http://purl.obolibrary.org/obo/XPO_0115827	duplicated hindlimb zeugopod	http://purl.obolibrary.org/obo/XAO_0004298	hindlimb zeugopod
http://purl.obolibrary.org/obo/XPO_0115817	duplicated lens	http://purl.obolibrary.org/obo/XAO_0000008	lens
http://purl.obolibrary.org/obo/XPO_0141924	duplicated main body axis	http://purl.obolibrary.org/obo/XAO_0005502	main body axis
http://purl.obolibrary.org/obo/XPO_0115818	duplicated pelvic girdle	http://purl.obolibrary.org/obo/XAO_0003064	pelvic girdle
http://purl.obolibrary.org/obo/XPO_0115819	duplicated regenerating hindlimb	http://purl.obolibrary.org/obo/XAO_0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0115820	duplicated tail	http://purl.obolibrary.org/obo/XAO_0003026	tail
http://purl.obolibrary.org/obo/XPO_0141514	duplicated tibia-fibula	http://purl.obolibrary.org/obo/XAO_0003213	tibia-fibula
http://purl.obolibrary.org/obo/XPO_0115821	duplicated trunk	http://purl.obolibrary.org/obo/XAO_0003025	trunk
http://purl.obolibrary.org/obo/XPO_0115822	duplicated utricle	http://purl.obolibrary.org/obo/XAO_0000195	utricle
