defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0141601	metaplastic auditory apparatus	http://purl.obolibrary.org/obo/XAO_0000189	auditory apparatus
http://purl.obolibrary.org/obo/XPO_0141602	metaplastic bladder	http://purl.obolibrary.org/obo/XAO_0000154	bladder
http://purl.obolibrary.org/obo/XPO_0141603	metaplastic brain	http://purl.obolibrary.org/obo/XAO_0000010	brain
http://purl.obolibrary.org/obo/XPO_0141604	metaplastic bronchus	http://purl.obolibrary.org/obo/XAO_0000121	bronchus
http://purl.obolibrary.org/obo/XPO_0141605	metaplastic cardiac atrium	http://purl.obolibrary.org/obo/XAO_0005198	cardiac atrium
http://purl.obolibrary.org/obo/XPO_0141606	metaplastic cardiac ventricle	http://purl.obolibrary.org/obo/XAO_0003193	cardiac ventricle
http://purl.obolibrary.org/obo/XPO_0141607	metaplastic cavitated compound organ	http://purl.obolibrary.org/obo/XAO_0003165	cavitated compound organ
http://purl.obolibrary.org/obo/XPO_0141822	metaplastic epithelium	http://purl.obolibrary.org/obo/XAO_0003045	epithelium
http://purl.obolibrary.org/obo/XPO_0141821	metaplastic esophagus	http://purl.obolibrary.org/obo/XAO_0000127	esophagus
http://purl.obolibrary.org/obo/XPO_0141608	metaplastic eye	http://purl.obolibrary.org/obo/XAO_0000179	eye
http://purl.obolibrary.org/obo/XPO_0141609	metaplastic gall bladder	http://purl.obolibrary.org/obo/XAO_0000135	gall bladder
http://purl.obolibrary.org/obo/XPO_0141610	metaplastic gonad	http://purl.obolibrary.org/obo/XAO_0003146	gonad
http://purl.obolibrary.org/obo/XPO_0141611	metaplastic heart	http://purl.obolibrary.org/obo/XAO_0000064	heart
http://purl.obolibrary.org/obo/XPO_0141612	metaplastic intestine	http://purl.obolibrary.org/obo/XAO_0000129	intestine
http://purl.obolibrary.org/obo/XPO_0141613	metaplastic kidney	http://purl.obolibrary.org/obo/XAO_0003267	kidney
http://purl.obolibrary.org/obo/XPO_0141614	metaplastic larynx	http://purl.obolibrary.org/obo/XAO_0003081	larynx
http://purl.obolibrary.org/obo/XPO_0141615	metaplastic left atrium	http://purl.obolibrary.org/obo/XAO_0003191	left atrium
http://purl.obolibrary.org/obo/XPO_0141616	metaplastic left lymph heart	http://purl.obolibrary.org/obo/XAO_0000372	left lymph heart
http://purl.obolibrary.org/obo/XPO_0141617	metaplastic liver	http://purl.obolibrary.org/obo/XAO_0000133	liver
http://purl.obolibrary.org/obo/XPO_0141618	metaplastic lung	http://purl.obolibrary.org/obo/XAO_0000119	lung
http://purl.obolibrary.org/obo/XPO_0141619	metaplastic olfactory organ	http://purl.obolibrary.org/obo/XAO_0000273	olfactory organ
http://purl.obolibrary.org/obo/XPO_0141620	metaplastic pancreas	http://purl.obolibrary.org/obo/XAO_0000136	pancreas
http://purl.obolibrary.org/obo/XPO_0141621	metaplastic right atrium	http://purl.obolibrary.org/obo/XAO_0003192	right atrium
http://purl.obolibrary.org/obo/XPO_0141622	metaplastic right lymph heart	http://purl.obolibrary.org/obo/XAO_0000371	right lymph heart
http://purl.obolibrary.org/obo/XPO_0141623	metaplastic skeletal element	http://purl.obolibrary.org/obo/XAO_0004012	skeletal element
http://purl.obolibrary.org/obo/XPO_0141624	metaplastic solid compound organ	http://purl.obolibrary.org/obo/XAO_0003164	solid compound organ
http://purl.obolibrary.org/obo/XPO_0141625	metaplastic spinal cord	http://purl.obolibrary.org/obo/XAO_0000020	spinal cord
http://purl.obolibrary.org/obo/XPO_0141626	metaplastic spleen	http://purl.obolibrary.org/obo/XAO_0000328	spleen
http://purl.obolibrary.org/obo/XPO_0141627	metaplastic stomach	http://purl.obolibrary.org/obo/XAO_0000128	stomach
http://purl.obolibrary.org/obo/XPO_0141628	metaplastic thymus	http://purl.obolibrary.org/obo/XAO_0000163	thymus
http://purl.obolibrary.org/obo/XPO_0141629	metaplastic thyroid	http://purl.obolibrary.org/obo/XAO_0000162	thyroid
http://purl.obolibrary.org/obo/XPO_0141630	metaplastic trachea	http://purl.obolibrary.org/obo/XAO_0000118	trachea
