defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0009780	forebrain prominent, abnormal	http://purl.obolibrary.org/obo/ZFA_0000109	forebrain
http://purl.obolibrary.org/obo/ZP_0010383	midbrain neural rod prominent, abnormal	http://purl.obolibrary.org/obo/ZFA_0007032	midbrain neural rod
http://purl.obolibrary.org/obo/ZP_0008655	mouth prominent, abnormal	http://purl.obolibrary.org/obo/ZFA_0000547	mouth
http://purl.obolibrary.org/obo/ZP_0008657	optic cup prominent, abnormal	http://purl.obolibrary.org/obo/ZFA_0001202	optic cup
