defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0102114	Meckel's cartilage increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001205	Meckel's cartilage
http://purl.obolibrary.org/obo/ZP_0009258	anal fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001162	anal fin
http://purl.obolibrary.org/obo/ZP_0144777	angiogenic sprout increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005604	angiogenic sprout
http://purl.obolibrary.org/obo/ZP_0004995	atrioventricular canal increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001315	atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0009338	atrioventricular valve increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005064	atrioventricular valve
http://purl.obolibrary.org/obo/ZP_0003274	axis increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000092	axis
http://purl.obolibrary.org/obo/ZP_0144912	barbel increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000622	barbel
http://purl.obolibrary.org/obo/ZP_0021565	branchiostegal ray 2 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001281	branchiostegal ray 2
http://purl.obolibrary.org/obo/ZP_0005493	bulbus arteriosus increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000173	bulbus arteriosus
http://purl.obolibrary.org/obo/ZP_0138684	cardiac muscle cell increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009316	cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0014542	cardiac ventricle increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0100573	caudal fin actinotrichium increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005424	caudal fin actinotrichium
http://purl.obolibrary.org/obo/ZP_0010799	caudal fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001058	caudal fin
http://purl.obolibrary.org/obo/ZP_0144913	caudal fin lepidotrichium increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001550	caudal fin lepidotrichium
http://purl.obolibrary.org/obo/ZP_0146019	caudal fin upper lobe increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001604	caudal fin upper lobe
http://purl.obolibrary.org/obo/ZP_0104476	ceratohyal cartilage increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001400	ceratohyal cartilage
http://purl.obolibrary.org/obo/ZP_0149562	cranial nerve V increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000697	cranial nerve V
http://purl.obolibrary.org/obo/ZP_0010538	cranial nerve VIII increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000247	cranial nerve VIII
http://purl.obolibrary.org/obo/ZP_0001603	diencephalon increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000101	diencephalon
http://purl.obolibrary.org/obo/ZP_0010801	dorsal fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001173	dorsal fin
http://purl.obolibrary.org/obo/ZP_0101018	enterocyte increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009269	enterocyte
http://purl.obolibrary.org/obo/ZP_0009191	ethmoid cartilage increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001405	ethmoid cartilage
http://purl.obolibrary.org/obo/ZP_0022947	exocrine pancreas increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001249	exocrine pancreas
http://purl.obolibrary.org/obo/ZP_0105966	female organism increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000303	female organism
http://purl.obolibrary.org/obo/ZP_0011890	fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000108	fin
http://purl.obolibrary.org/obo/ZP_0146885	gut increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000112	gut
http://purl.obolibrary.org/obo/ZP_0102872	head increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0021182	heart increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0007704	hindbrain increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain
http://purl.obolibrary.org/obo/ZP_0102116	hyosymplectic cartilage increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001422	hyosymplectic cartilage
http://purl.obolibrary.org/obo/ZP_0014937	interrenal  angiogenic sprout increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005802	interrenal  angiogenic sprout
http://purl.obolibrary.org/obo/ZP_0001997	intersegmental vessel increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0021959	intestinal epithelium increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium
http://purl.obolibrary.org/obo/ZP_0137377	intestinal villus increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005125	intestinal villus
http://purl.obolibrary.org/obo/ZP_0010804	lepidotrichium increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001554	lepidotrichium
http://purl.obolibrary.org/obo/ZP_0018021	lepidotrichium segment increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005633	lepidotrichium segment
http://purl.obolibrary.org/obo/ZP_0018397	lymphangioblast cord increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005605	lymphangioblast cord
http://purl.obolibrary.org/obo/ZP_0100821	male organism increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0015795	mandibular arch skeleton increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001227	mandibular arch skeleton
http://purl.obolibrary.org/obo/ZP_0008863	midbrain hindbrain boundary increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000042	midbrain hindbrain boundary
http://purl.obolibrary.org/obo/ZP_0145259	motor neuron increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron
http://purl.obolibrary.org/obo/ZP_0014294	muscle cell increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009114	muscle cell
http://purl.obolibrary.org/obo/ZP_0002142	neural keel increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000131	neural keel
http://purl.obolibrary.org/obo/ZP_0142720	notochord increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000135	notochord
http://purl.obolibrary.org/obo/ZP_0103094	palate increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0005509	palate
http://purl.obolibrary.org/obo/ZP_0000920	palatoquadrate cartilage increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001399	palatoquadrate cartilage
http://purl.obolibrary.org/obo/ZP_0003525	pancreas increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000140	pancreas
http://purl.obolibrary.org/obo/ZP_0010800	pectoral fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001161	pectoral fin
http://purl.obolibrary.org/obo/ZP_0010802	pelvic fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001184	pelvic fin
http://purl.obolibrary.org/obo/ZP_0141009	photoreceptor outer segment layer increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001466	photoreceptor outer segment layer
http://purl.obolibrary.org/obo/ZP_0009946	polster increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000058	polster
http://purl.obolibrary.org/obo/ZP_0010582	posterior lateral line primordium increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium
http://purl.obolibrary.org/obo/ZP_0002135	prechordal plate increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000060	prechordal plate
http://purl.obolibrary.org/obo/ZP_0015368	pronephric distal early tubule increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001622	pronephric distal early tubule
http://purl.obolibrary.org/obo/ZP_0001714	pronephric distal late tubule increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001624	pronephric distal late tubule
http://purl.obolibrary.org/obo/ZP_0143138	pronephric glomerulus increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001557	pronephric glomerulus
http://purl.obolibrary.org/obo/ZP_0009770	pronephric proximal convoluted tubule increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001620	pronephric proximal convoluted tubule
http://purl.obolibrary.org/obo/ZP_0017397	pronephric proximal straight tubule increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001621	pronephric proximal straight tubule
http://purl.obolibrary.org/obo/ZP_0100572	regenerating fin increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001269	regenerating fin
http://purl.obolibrary.org/obo/ZP_0143060	renal glomerulus increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0001288	renal glomerulus
http://purl.obolibrary.org/obo/ZP_0000158	rhombomere 3 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000948	rhombomere 3
http://purl.obolibrary.org/obo/ZP_0010486	rhombomere 5 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000823	rhombomere 5
http://purl.obolibrary.org/obo/ZP_0011142	rhombomere 6 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000069	rhombomere 6
http://purl.obolibrary.org/obo/ZP_0011146	rhombomere 7 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000949	rhombomere 7
http://purl.obolibrary.org/obo/ZP_0007536	skeletal muscle cell increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell
http://purl.obolibrary.org/obo/ZP_0004873	somite 2 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000728	somite 2
http://purl.obolibrary.org/obo/ZP_0004874	somite 3 increased length, abnormal	http://purl.obolibrary.org/obo/ZFA_0000732	somite 3
