defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0143489	articular cartilage hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001644	articular cartilage
http://purl.obolibrary.org/obo/ZP_0012607	atrium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000471	atrium
http://purl.obolibrary.org/obo/ZP_0142259	cardiac muscle hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005280	cardiac muscle
http://purl.obolibrary.org/obo/ZP_0003047	cardiac ventricle hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000009	cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0006788	cardiovascular system hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000010	cardiovascular system
http://purl.obolibrary.org/obo/ZP_0007444	ciliary zone hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001203	ciliary zone
http://purl.obolibrary.org/obo/ZP_0015159	eye hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0015161	gill hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000354	gill
http://purl.obolibrary.org/obo/ZP_0143639	gonad hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000413	gonad
http://purl.obolibrary.org/obo/ZP_0016808	heart hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0015005	heart tube hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000360	heart tube
http://purl.obolibrary.org/obo/ZP_0016388	integument hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000368	integument
http://purl.obolibrary.org/obo/ZP_0016893	intestinal epithelium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005124	intestinal epithelium
http://purl.obolibrary.org/obo/ZP_0015157	intestine hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0016896	kidney hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000529	kidney
http://purl.obolibrary.org/obo/ZP_0142836	lens epithelium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001326	lens epithelium
http://purl.obolibrary.org/obo/ZP_0015160	liver hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0100830	myocardium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001319	myocardium
http://purl.obolibrary.org/obo/ZP_0107248	neurocranium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001580	neurocranium
http://purl.obolibrary.org/obo/ZP_0103695	ovary hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000403	ovary
http://purl.obolibrary.org/obo/ZP_0008584	pericardium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000054	pericardium
http://purl.obolibrary.org/obo/ZP_0145001	renal glomerulus hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001288	renal glomerulus
http://purl.obolibrary.org/obo/ZP_0004784	retinal pigmented epithelium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000144	retinal pigmented epithelium
http://purl.obolibrary.org/obo/ZP_0015162	testis hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0000598	testis
http://purl.obolibrary.org/obo/ZP_0012325	ventral mandibular arch hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0001273	ventral mandibular arch
http://purl.obolibrary.org/obo/ZP_0138033	ventricular myocardium hypertrophic, abnormal	http://purl.obolibrary.org/obo/ZFA_0005061	ventricular myocardium
