defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0002299	melanocyte punctate, abnormal	http://purl.obolibrary.org/obo/ZFA_0009091	melanocyte
http://purl.obolibrary.org/obo/ZP_0015120	melanophore stripe punctate, abnormal	http://purl.obolibrary.org/obo/ZFA_0001463	melanophore stripe
