defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/ZP_0002284	ball opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000006	ball
http://purl.obolibrary.org/obo/ZP_0106335	brain opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000008	brain
http://purl.obolibrary.org/obo/ZP_0144707	cornea opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000640	cornea
http://purl.obolibrary.org/obo/ZP_0006386	eye opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000107	eye
http://purl.obolibrary.org/obo/ZP_0000763	fourth ventricle opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000110	fourth ventricle
http://purl.obolibrary.org/obo/ZP_0003621	head opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0001114	head
http://purl.obolibrary.org/obo/ZP_0002429	hindbrain opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000029	hindbrain
http://purl.obolibrary.org/obo/ZP_0141132	intestine opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0106185	liver opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0014258	midbrain opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000128	midbrain
http://purl.obolibrary.org/obo/ZP_0143161	oocyte opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte
http://purl.obolibrary.org/obo/ZP_0106743	oocyte stage V opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0001569	oocyte stage V
http://purl.obolibrary.org/obo/ZP_0002289	optic tectum opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0140918	ovarian follicle opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0001110	ovarian follicle
http://purl.obolibrary.org/obo/ZP_0009211	spinal cord opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0005728	tail bud opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000077	tail bud
http://purl.obolibrary.org/obo/ZP_0004516	tegmentum opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000160	tegmentum
http://purl.obolibrary.org/obo/ZP_0003802	whole organism opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0002198	yolk opaque, abnormal	http://purl.obolibrary.org/obo/ZFA_0000084	yolk
