defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0010522	calcified aorta	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/MP_0010524	calcified aortic arch	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta
http://purl.obolibrary.org/obo/MP_0006116	calcified aortic valve	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve
http://purl.obolibrary.org/obo/MP_0006133	calcified artery	http://purl.obolibrary.org/obo/UBERON_0001637	artery
http://purl.obolibrary.org/obo/MP_0030014	calcified brain	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MP_0030776	calcified calcaneal tendon	http://purl.obolibrary.org/obo/UBERON_0003701	calcaneal tendon
http://purl.obolibrary.org/obo/MP_0004685	calcified intervertebral disk	http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk
http://purl.obolibrary.org/obo/MP_0006209	calcified intraocular region	http://purl.obolibrary.org/obo/UBERON_0000019	camera-type eye
http://purl.obolibrary.org/obo/MP_0003200	calcified joint	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint
http://purl.obolibrary.org/obo/MP_0006121	calcified mitral valve	http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve
http://purl.obolibrary.org/obo/MP_0003199	calcified muscle	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ
http://purl.obolibrary.org/obo/MP_0014108	calcified pancreas	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MP_0010923	calcified pulmonary alveolus	http://purl.obolibrary.org/obo/UBERON_0002299	alveolus of lung
http://purl.obolibrary.org/obo/MP_0006131	calcified pulmonary valve	http://purl.obolibrary.org/obo/UBERON_0002146	pulmonary valve
http://purl.obolibrary.org/obo/MP_0006188	calcified retina	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/MP_0003196	calcified skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/MP_0003198	calcified tendon	http://purl.obolibrary.org/obo/UBERON_0000043	tendon
http://purl.obolibrary.org/obo/MP_0010523	calcified thoracic aorta	http://purl.obolibrary.org/obo/UBERON_0001515	thoracic aorta
http://purl.obolibrary.org/obo/MP_0006132	calcified tricuspid valve	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve
http://purl.obolibrary.org/obo/MP_0003197	nephrocalcinosis	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
