defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/MP_0006236	absent Meibomian glands	http://purl.obolibrary.org/obo/UBERON_0001818	tarsal gland	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid
http://purl.obolibrary.org/obo/MP_0002831	absent Peyer's patches	http://purl.obolibrary.org/obo/UBERON_0001211	Peyer's patch	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0006022	absent Reissner membrane	http://purl.obolibrary.org/obo/UBERON_0002281	vestibular membrane of cochlear duct	http://purl.obolibrary.org/obo/UBERON_0001855	cochlear duct of membranous labyrinth
http://purl.obolibrary.org/obo/MP_0004307	absent Rosenthal canal	http://purl.obolibrary.org/obo/UBERON_0006495	osseus cochlear canal	http://purl.obolibrary.org/obo/UBERON_0007223	osseus cochlea
http://purl.obolibrary.org/obo/MP_0005313	absent adrenal gland	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0009054	absent anal canal	http://purl.obolibrary.org/obo/UBERON_0000159	anal canal	http://purl.obolibrary.org/obo/UBERON_0001353	anal region
http://purl.obolibrary.org/obo/MP_0001677	absent apical ectodermal ridge	http://purl.obolibrary.org/obo/UBERON_0004356	apical ectodermal ridge	http://purl.obolibrary.org/obo/UBERON_0004347	limb bud
http://purl.obolibrary.org/obo/MP_0004541	absent auditory tube	http://purl.obolibrary.org/obo/UBERON_0002393	pharyngotympanic tube	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MP_0000862	absent barrels in primary somatosensory cortex	http://purl.obolibrary.org/obo/UBERON_0010415	barrel cortex	http://purl.obolibrary.org/obo/UBERON_0008933	primary somatosensory cortex
http://purl.obolibrary.org/obo/MP_0012677	absent brain ventricles	http://purl.obolibrary.org/obo/UBERON_0004086	brain ventricle	http://purl.obolibrary.org/obo/UBERON_0003947	brain ventricle/choroid plexus
http://purl.obolibrary.org/obo/MP_0002770	absent bulbourethral gland	http://purl.obolibrary.org/obo/UBERON_0002366	bulbo-urethral gland	http://purl.obolibrary.org/obo/UBERON_0000079	male reproductive system
http://purl.obolibrary.org/obo/MP_0000555	absent carpal bone	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone	http://purl.obolibrary.org/obo/UBERON_0002101	limb
http://purl.obolibrary.org/obo/MP_0002898	absent cartilage	http://purl.obolibrary.org/obo/UBERON_0002418	cartilage tissue	http://purl.obolibrary.org/obo/UBERON_0001434	skeletal system
