defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0010102	increased caudal vertebrae number	http://purl.obolibrary.org/obo/UBERON_0001095	caudal vertebra
http://purl.obolibrary.org/obo/MP_0010100	increased cervical vertebrae number	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra
http://purl.obolibrary.org/obo/MP_0008870	increased mature ovarian follicle number	http://purl.obolibrary.org/obo/UBERON_0003982	mature ovarian follicle
