defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0010997	decreased aorta wall thickness	http://purl.obolibrary.org/obo/UBERON_0004663	aorta wall
http://purl.obolibrary.org/obo/MP_0000135	decreased compact bone thickness	http://purl.obolibrary.org/obo/UBERON_0001439	compact bone tissue
http://purl.obolibrary.org/obo/MP_0005543	decreased cornea thickness	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
http://purl.obolibrary.org/obo/MP_0020855	decreased corneal epithelium thickness	http://purl.obolibrary.org/obo/UBERON_0001772	corneal epithelium
http://purl.obolibrary.org/obo/MP_0003092	decreased corneal stroma thickness	http://purl.obolibrary.org/obo/UBERON_0001777	substantia propria of cornea
http://purl.obolibrary.org/obo/MP_0012703	decreased embryonic neuroepithelium thickness	http://purl.obolibrary.org/obo/UBERON_0004022	germinal neuroepithelium
http://purl.obolibrary.org/obo/MP_0010930	decreased osteoid thickness	http://purl.obolibrary.org/obo/UBERON_0008883	osteoid
http://purl.obolibrary.org/obo/MP_0010974	decreased periosteum thickness	http://purl.obolibrary.org/obo/UBERON_0002515	periosteum
http://purl.obolibrary.org/obo/MP_0011859	decreased renal glomerulus basement membrane thickness	http://purl.obolibrary.org/obo/UBERON_0005777	glomerular basement membrane
http://purl.obolibrary.org/obo/MP_0009346	decreased trabecular bone thickness	http://purl.obolibrary.org/obo/UBERON_0002483	trabecular bone tissue
http://purl.obolibrary.org/obo/MP_0002577	reduced enamel thickness	http://purl.obolibrary.org/obo/UBERON_0001752	enamel
http://purl.obolibrary.org/obo/MP_0003102	sclera thinning	http://purl.obolibrary.org/obo/UBERON_0001773	sclera
http://purl.obolibrary.org/obo/MP_0008302	thin adrenal cortex	http://purl.obolibrary.org/obo/UBERON_0001235	adrenal cortex
http://purl.obolibrary.org/obo/MP_0001679	thin apical ectodermal ridge	http://purl.obolibrary.org/obo/UBERON_0004356	apical ectodermal ridge
http://purl.obolibrary.org/obo/MP_0000300	thin atrioventricular cushion	http://purl.obolibrary.org/obo/UBERON_0002062	endocardial cushion
http://purl.obolibrary.org/obo/MP_0006099	thin cerebellar granule layer	http://purl.obolibrary.org/obo/UBERON_0002956	granular layer of cerebellar cortex
http://purl.obolibrary.org/obo/MP_0000890	thin cerebellar molecular layer	http://purl.obolibrary.org/obo/UBERON_0002974	molecular layer of cerebellar cortex
http://purl.obolibrary.org/obo/MP_0006254	thin cerebral cortex	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex
