defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0006296	arachnodactyly	http://purl.obolibrary.org/obo/UBERON_0002544	digit
http://purl.obolibrary.org/obo/MP_0011858	elongated kidney papilla	http://purl.obolibrary.org/obo/UBERON_0001228	renal papilla
http://purl.obolibrary.org/obo/MP_0004638	elongated metacarpal bones	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone
http://purl.obolibrary.org/obo/MP_0004641	elongated metatarsal bones	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone
http://purl.obolibrary.org/obo/MP_0012720	elongated neck	http://purl.obolibrary.org/obo/UBERON_0000974	neck
http://purl.obolibrary.org/obo/MP_0004705	elongated vertebral body	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum
http://purl.obolibrary.org/obo/MP_0004707	enlarged lumbar vertebrae	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra
http://purl.obolibrary.org/obo/MP_0001257	increased body length	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0013955	increased colon length	http://purl.obolibrary.org/obo/UBERON_0001155	colon
http://purl.obolibrary.org/obo/MP_0011812	increased cranium length	http://purl.obolibrary.org/obo/UBERON_0003128	cranium
http://purl.obolibrary.org/obo/MP_0009271	increased guard hair length	http://purl.obolibrary.org/obo/UBERON_0010512	strand of guard hair
http://purl.obolibrary.org/obo/MP_0030166	increased inner canthal distance	http://purl.obolibrary.org/obo/UBERON_0013678	anatomical line between inner canthi
http://purl.obolibrary.org/obo/MP_0013954	increased intestine length	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MP_0013959	increased large intestine length	http://purl.obolibrary.org/obo/UBERON_0000059	large intestine
http://purl.obolibrary.org/obo/MP_0004695	increased length of long bones	http://purl.obolibrary.org/obo/UBERON_0002495	long bone
http://purl.obolibrary.org/obo/MP_0003765	increased palatal length	http://purl.obolibrary.org/obo/UBERON_0001716	secondary palate
http://purl.obolibrary.org/obo/MP_0013957	increased small intestine length	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine
http://purl.obolibrary.org/obo/MP_0001281	increased vibrissae length	http://purl.obolibrary.org/obo/UBERON_0011933	vibrissa unit
http://purl.obolibrary.org/obo/MP_0030070	long face	http://purl.obolibrary.org/obo/UBERON_0001456	face
http://purl.obolibrary.org/obo/MP_0004348	long femur	http://purl.obolibrary.org/obo/UBERON_0000981	femur
http://purl.obolibrary.org/obo/MP_0000482	long fibula	http://purl.obolibrary.org/obo/UBERON_0001446	fibula
http://purl.obolibrary.org/obo/MP_0002881	long hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
http://purl.obolibrary.org/obo/MP_0004350	long humerus	http://purl.obolibrary.org/obo/UBERON_0000976	humerus
http://purl.obolibrary.org/obo/MP_0004831	long incisors	http://purl.obolibrary.org/obo/UBERON_0001098	incisor tooth
http://purl.obolibrary.org/obo/MP_0000548	long limbs	http://purl.obolibrary.org/obo/UBERON_0002101	limb
http://purl.obolibrary.org/obo/MP_0030082	long lower incisors	http://purl.obolibrary.org/obo/UBERON_0003451	lower jaw incisor
http://purl.obolibrary.org/obo/MP_0004593	long mandible	http://purl.obolibrary.org/obo/UBERON_0001684	mandible
http://purl.obolibrary.org/obo/MP_0011813	long maxilla	http://purl.obolibrary.org/obo/UBERON_0002397	maxilla
http://purl.obolibrary.org/obo/MP_0012401	long nails	http://purl.obolibrary.org/obo/UBERON_0001705	nail
http://purl.obolibrary.org/obo/MP_0008951	long radius	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone
http://purl.obolibrary.org/obo/MP_0004671	long ribs	http://purl.obolibrary.org/obo/UBERON_0002228	rib
http://purl.obolibrary.org/obo/MP_0000446	long snout	http://purl.obolibrary.org/obo/UBERON_0006333	snout
http://purl.obolibrary.org/obo/MP_0002758	long tail	http://purl.obolibrary.org/obo/UBERON_0007812	post-anal tail
http://purl.obolibrary.org/obo/MP_0004357	long tibia	http://purl.obolibrary.org/obo/UBERON_0000979	tibia
http://purl.obolibrary.org/obo/MP_0020300	long tongue	http://purl.obolibrary.org/obo/UBERON_0000378	tongue muscle
http://purl.obolibrary.org/obo/MP_0004370	long ulna	http://purl.obolibrary.org/obo/UBERON_0001424	ulna
http://purl.obolibrary.org/obo/MP_0030083	long upper incisors	http://purl.obolibrary.org/obo/UBERON_0003450	upper jaw incisor
http://purl.obolibrary.org/obo/MP_0001300	ocular hypertelorism	http://purl.obolibrary.org/obo/UBERON_0010222	anatomical line between pupils
http://purl.obolibrary.org/obo/MP_0000025	otic hypertelorism	http://purl.obolibrary.org/obo/UBERON_0010231	anatomical line between outer ears
