defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/MP_0012689	abnormal adrenal gland weight	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland
http://purl.obolibrary.org/obo/MP_0002845	abnormal aortic weight	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/MP_0001259	abnormal body weight	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
http://purl.obolibrary.org/obo/MP_0012775	abnormal brain weight	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MP_0004927	abnormal epididymis weight	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MP_0012783	abnormal extensor digitorum longus weight	http://purl.obolibrary.org/obo/UBERON_0001386	extensor digitorum longus
http://purl.obolibrary.org/obo/MP_0013188	abnormal gastrocnemius weight	http://purl.obolibrary.org/obo/UBERON_0001388	gastrocnemius
http://purl.obolibrary.org/obo/MP_0012687	abnormal heart atrium weight	http://purl.obolibrary.org/obo/UBERON_0002081	cardiac atrium
http://purl.obolibrary.org/obo/MP_0020206	abnormal heart left atrium weight	http://purl.obolibrary.org/obo/UBERON_0002079	left cardiac atrium
http://purl.obolibrary.org/obo/MP_0020204	abnormal heart left ventricle weight	http://purl.obolibrary.org/obo/UBERON_0002084	heart left ventricle
http://purl.obolibrary.org/obo/MP_0020207	abnormal heart right atrium weight	http://purl.obolibrary.org/obo/UBERON_0002078	right cardiac atrium
http://purl.obolibrary.org/obo/MP_0020205	abnormal heart right ventricle weight	http://purl.obolibrary.org/obo/UBERON_0002080	heart right ventricle
http://purl.obolibrary.org/obo/MP_0004857	abnormal heart weight	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MP_0002707	abnormal kidney weight	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MP_0004847	abnormal liver weight	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MP_0005629	abnormal lung weight	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/MP_0004233	abnormal muscle weight	http://purl.obolibrary.org/obo/UBERON_0001630	muscle organ
http://purl.obolibrary.org/obo/MP_0004854	abnormal ovary weight	http://purl.obolibrary.org/obo/UBERON_0000992	female gonad
http://purl.obolibrary.org/obo/MP_0004854	abnormal ovary weight	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MP_0008937	abnormal pituitary gland weight	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MP_0004257	abnormal placenta weight	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/MP_0004960	abnormal prostate gland weight	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland
http://purl.obolibrary.org/obo/MP_0020164	abnormal quadriceps weight	http://purl.obolibrary.org/obo/UBERON_0001377	quadriceps femoris
http://purl.obolibrary.org/obo/MP_0004908	abnormal seminal vesicle weight	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle
http://purl.obolibrary.org/obo/MP_0010237	abnormal skeletal muscle weight	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue
http://purl.obolibrary.org/obo/MP_0020165	abnormal soleus weight	http://purl.obolibrary.org/obo/UBERON_0001389	soleus muscle
http://purl.obolibrary.org/obo/MP_0004951	abnormal spleen weight	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/MP_0004850	abnormal testis weight	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/MP_0004954	abnormal thymus weight	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/MP_0020166	abnormal tibialis anterior weight	http://purl.obolibrary.org/obo/UBERON_0001385	tibialis anterior
http://purl.obolibrary.org/obo/MP_0011798	abnormal urinary bladder weight	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/MP_0004903	abnormal uterus weight	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/MP_0008978	abnormal vagina weight	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
