defined_class	defined_class_label	anatomical_entity1	anatomical_entity1_label	anatomical_entity2	anatomical_entity2_label
http://purl.obolibrary.org/obo/PLANP_0000512	abnormal distance between eyes	http://purl.obolibrary.org/obo/PLANA_0000036	eye	http://purl.obolibrary.org/obo/PLANA_0000036	eye
