defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/PLANP_0000524	wide head	http://purl.obolibrary.org/obo/PLANA_0000418	head
http://purl.obolibrary.org/obo/PLANP_0000524	wide head	http://purl.obolibrary.org/obo/PLANA_0000418	head region
http://purl.obolibrary.org/obo/PLANP_0000525	wide tail	http://purl.obolibrary.org/obo/PLANA_0000421	tail
http://purl.obolibrary.org/obo/PLANP_0000525	wide tail	http://purl.obolibrary.org/obo/PLANA_0000421	tail region
