defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/PLANP_0000499	abnormal shape of head	http://purl.obolibrary.org/obo/PLANA_0000418	head
http://purl.obolibrary.org/obo/PLANP_0000499	abnormal shape of head	http://purl.obolibrary.org/obo/PLANA_0000418	head region
http://purl.obolibrary.org/obo/PLANP_0000500	abnormal shape of tail	http://purl.obolibrary.org/obo/PLANA_0000421	tail
http://purl.obolibrary.org/obo/PLANP_0000500	abnormal shape of tail	http://purl.obolibrary.org/obo/PLANA_0000421	tail region
http://purl.obolibrary.org/obo/PLANP_0000490	abormal shape of the ventral region of the animal	http://purl.obolibrary.org/obo/PLANA_0000143	ventral region of the whole animal
