defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/PHIPO_0000274	increased asexual spore germination frequency	http://purl.obolibrary.org/obo/GO_0009847	spore germination
http://purl.obolibrary.org/obo/PHIPO_0000287	increased cellular pigment accumulation	http://purl.obolibrary.org/obo/GO_0043482	cellular pigment accumulation
http://purl.obolibrary.org/obo/PHIPO_0000368	increased pathogen growth within host	http://purl.obolibrary.org/obo/GO_0044114	development of symbiont in host
http://purl.obolibrary.org/obo/PHIPO_0001084	increased unicellular population growth rate	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation
