defined_class	defined_class_label	cellular_component	cellular_component_label
http://purl.obolibrary.org/obo/PHIPO_0000940	abnormal germ tube	http://purl.obolibrary.org/obo/GO_0032179	germ tube
http://purl.obolibrary.org/obo/PHIPO_0000934	abnormal nucleus	http://purl.obolibrary.org/obo/GO_0005634	cell nucleus
http://purl.obolibrary.org/obo/PHIPO_0000934	abnormal nucleus	http://purl.obolibrary.org/obo/GO_0005634	nucleus
http://purl.obolibrary.org/obo/PHIPO_0000415	abnormal subcellular component	http://purl.obolibrary.org/obo/GO_0005575	cellular_component
