defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/PHIPO_0000054	premature asexual sporulation	http://purl.obolibrary.org/obo/GO_0030436	asexual sporulation
http://purl.obolibrary.org/obo/PHIPO_0000342	premature pathogen cell to cell migration within host	http://purl.obolibrary.org/obo/GO_0106259	symbiont-mediated cell-to-cell migration in host
http://purl.obolibrary.org/obo/PHIPO_0000362	premature pathogen penetration into host	http://purl.obolibrary.org/obo/GO_0044409	entry into host
http://purl.obolibrary.org/obo/PHIPO_0000362	premature pathogen penetration into host	http://purl.obolibrary.org/obo/GO_0044409	symbiont entry into host
http://purl.obolibrary.org/obo/PHIPO_0000056	premature sexual sporulation	http://purl.obolibrary.org/obo/GO_0034293	sexual sporulation
