defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/WBPhenotype_0000043	general pace of development variant	http://purl.obolibrary.org/obo/GO_0032502	developmental process
http://purl.obolibrary.org/obo/WBPhenotype_0001006	pharyngeal pumping rate variant	http://purl.obolibrary.org/obo/GO_0043050	nematode pharyngeal pumping
