defined_class	defined_class_label	cellular_component	cellular_component_label
http://purl.obolibrary.org/obo/WBPhenotype_0001745	adherens junction variant	http://purl.obolibrary.org/obo/GO_0005912	adherens junction
http://purl.obolibrary.org/obo/WBPhenotype_0001832	nuclear pore variant	http://purl.obolibrary.org/obo/GO_0005643	nuclear pore
