defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/FBcv_0000440	chemical sensitive	http://purl.obolibrary.org/obo/CHEBI_24431	chemical entity
http://purl.obolibrary.org/obo/FBcv_0000442	radiation sensitive	http://purl.obolibrary.org/obo/ENVO_01001023	radiation
