defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/FBcv_0000418	flightless	http://purl.obolibrary.org/obo/GO_0060361	flight
http://purl.obolibrary.org/obo/FBcv_0000389	paralytic	http://purl.obolibrary.org/obo/GO_0050879	multicellular organismal movement
