defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/FBcv_0000439	chemical resistant	http://purl.obolibrary.org/obo/CHEBI_24431	chemical entity
http://purl.obolibrary.org/obo/FBcv_0000441	radiation resistant	http://purl.obolibrary.org/obo/ENVO_01001023	radiation
