defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/FBcv_0000665	abnormal body size	http://purl.obolibrary.org/obo/FBbt_00000001	organism
http://purl.obolibrary.org/obo/FBcv_0000428	abnormal cell size	http://purl.obolibrary.org/obo/CL_0000000	cell
http://purl.obolibrary.org/obo/FBcv_0000357	abnormal size	http://purl.obolibrary.org/obo/FBbt_00007001	anatomical structure
