defined_class	defined_class_label	biological_process	biological_process_label
http://purl.obolibrary.org/obo/FBcv_0006006	decreased occurrence of cell division	http://purl.obolibrary.org/obo/GO_0051301	cell division
http://purl.obolibrary.org/obo/FBcv_0000425	increased cell death	http://purl.obolibrary.org/obo/GO_0008219	cell death
